run_id,scope,fold_id,strategy_id,portfolio_leg,metric_frequency,start_date,end_date,observation_count,annual_return,annual_volatility,sharpe,max_drawdown,win_rate,cumulative_return,average_period_turnover,total_transaction_cost,benchmark_annual_return,excess_annual_return,information_ratio,rank_ic_mean,rank_ic_periods
wf_cd46c725e308,fold,F010,Champion_SingleFactor,d10,daily,20251202,20260105,23,0.6173071481214378,0.1393031866193593,3.523959464282202,-0.025747625487624104,0.5652173913043478,0.04485604312428837,0.09090909090909088,9.090909090909089e-05,0.5859858230355763,0.031321325085861496,0.30565037419893804,0.07902804923210366,1
wf_cd46c725e308,fold,F010,Composite_Equal,d10,daily,20251202,20260105,23,0.4848371534952207,0.14685231163387735,2.7673322028244596,-0.03623244039133566,0.5652173913043478,0.036738195703364784,0.39655172413793105,0.0003965517241379311,0.5859858230355763,-0.10114866954035562,-1.1313102387751681,0.04559207095626628,1
wf_cd46c725e308,fold,F010,Composite_RollingRankIC,d10,daily,20251202,20260105,23,0.18382333973432607,0.10552765201593393,1.6523435514065137,-0.02683266943095497,0.5217391304347826,0.015520941372943575,0.16091954022988503,0.00016091954022988503,0.5859858230355763,-0.40216248330125026,-3.6738895654001573,0.0691475881619014,1
wf_cd46c725e308,fold,F010,Champion_SingleFactor,long_short,monthly,20251202,20260105,1,0.051256697659142425,0.0,,0.0,1.0,0.004174213144680916,0.14820075757575757,0.00014820075757575758,0.0,0.051256697659142425,0.9845311503340903,0.07902804923210366,1
wf_cd46c725e308,fold,F010,Composite_Equal,long_short,monthly,20251202,20260105,1,0.22585049905902133,0.0,,0.0,1.0,0.017114375135731885,0.6518300350784301,0.0006518300350784301,0.0,0.22585049905902133,3.25425036683694,0.04559207095626628,1
wf_cd46c725e308,fold,F010,Composite_RollingRankIC,long_short,monthly,20251202,20260105,1,-0.12098603012913534,0.0,,0.0,0.0,-0.010688673165285545,0.32598671873276414,0.0003259867187327642,0.0,-0.12098603012913534,-1.3066920141597214,0.0691475881619014,1
wf_cd46c725e308,fold,F010,Champion_SingleFactor,top20,daily,20251202,20260105,23,0.5894918788243944,0.1301650224726068,3.6283971008819256,-0.025234317979546672,0.5652173913043478,0.043202968761653304,0.0805194805194805,8.051948051948051e-05,0.5859858230355763,0.003506055788818019,0.029652319599601358,0.07902804923210366,1
wf_cd46c725e308,fold,F010,Composite_Equal,top20,daily,20251202,20260105,23,0.4208574356675183,0.13791893370390318,2.617541150991572,-0.033420082550975394,0.5652173913043478,0.032578933312607194,0.2885906040268456,0.0002885906040268456,0.5859858230355763,-0.16512838736805802,-1.8334555281214686,0.04559207095626628,1
wf_cd46c725e308,fold,F010,Composite_RollingRankIC,top20,daily,20251202,20260105,23,0.2530217973582294,0.11045250961201487,2.098198593174222,-0.027478505185549174,0.5217391304347826,0.020800016139784328,0.1236816874400767,0.0001236816874400767,0.5859858230355763,-0.33296402567734695,-3.0887654162183873,0.0691475881619014,1
wf_cd46c725e308,fold,F011,Benchmark_000985_CSI,benchmark,daily,20260106,20260202,20,0.11481863119248148,0.15555028085376135,0.7770398817679088,-0.04224478724408698,0.6,0.008663641686110113,0.0,0.0,0.11481863119248148,0.0,,,0
wf_cd46c725e308,fold,F011,Champion_SingleFactor,d1,daily,20260106,20260202,20,0.459007117589844,0.22861641199723226,1.7673582614787482,-0.06263158557006865,0.5,0.030434591410825274,0.9177820267686424,0.0009177820267686424,0.11481863119248148,0.34418848639736255,2.1861804587409104,0.03579660909412604,1
wf_cd46c725e308,fold,F011,Composite_Equal,d1,daily,20260106,20260202,20,0.07164588378622505,0.190908892036522,0.4579319923102559,-0.06205296541863925,0.45,0.005506827438622963,0.2810707456978968,0.0002810707456978968,0.11481863119248148,-0.04317274740625643,-0.36561762647686563,0.0788442607703555,1
wf_cd46c725e308,fold,F011,Composite_RollingRankIC,d1,daily,20260106,20260202,20,0.0754898475556145,0.24168337898422373,0.4218673987884054,-0.07513369634768996,0.55,0.005792603886089154,0.2026768642447419,0.0002026768642447419,0.11481863119248148,-0.03932878363686698,-0.13811146763644525,0.1632003816915164,1
wf_cd46c725e308,fold,F011,Champion_SingleFactor,d10,daily,20260106,20260202,20,0.7551976129472124,0.19024242617924125,3.055956513127677,-0.05024532415032823,0.65,0.04566110470903939,0.9370229007633589,0.0009370229007633589,0.11481863119248148,0.640378981754731,5.553417906635758,0.03579660909412604,1
wf_cd46c725e308,fold,F011,Composite_Equal,d10,daily,20260106,20260202,20,0.7456736889373283,0.18734455234326142,3.0706546949779416,-0.04894674205883898,0.6,0.04520966735979126,0.3549618320610687,0.0003549618320610687,0.11481863119248148,0.6308550577448468,4.757855665669494,0.0788442607703555,1
wf_cd46c725e308,fold,F011,Composite_RollingRankIC,d10,daily,20260106,20260202,20,0.6263893765726485,0.13166722794840752,3.7635091867445922,-0.03607561738973941,0.55,0.0393548608431491,0.1717557251908397,0.0001717557251908397,0.11481863119248148,0.511570745380167,4.969911532204115,0.1632003816915164,1
wf_cd46c725e308,fold,F011,Champion_SingleFactor,long_short,monthly,20260106,20260202,1,0.15164497197744042,0.0,,0.0,1.0,0.011835435224064605,1.8548049275320013,0.0018548049275320013,0.0,0.15164497197744042,1.41878111728675,0.03579660909412604,1
wf_cd46c725e308,fold,F011,Composite_Equal,long_short,monthly,20260106,20260202,1,0.5781455245573692,0.0,,0.0,1.0,0.038752911343925334,0.6360325777589655,0.0006360325777589655,0.0,0.5781455245573692,9.621630471029595,0.0788442607703555,1
wf_cd46c725e308,fold,F011,Composite_RollingRankIC,long_short,monthly,20260106,20260202,1,0.42867599801281964,0.0,,0.0,1.0,0.03017533061765376,0.3744325894355816,0.00037443258943558157,0.0,0.42867599801281964,2.3507924976473515,0.1632003816915164,1
wf_cd46c725e308,fold,F011,Champion_SingleFactor,top20,daily,20260106,20260202,20,0.7680226304587972,0.180618993340046,3.249121825967626,-0.04983432330314397,0.65,0.04626546506895868,0.8492366412213741,0.0008492366412213741,0.11481863119248148,0.6532039992663157,5.929232207579187,0.03579660909412604,1
wf_cd46c725e308,fold,F011,Composite_Equal,top20,daily,20260106,20260202,20,0.7353770480876707,0.17567415922733823,3.2289644712067855,-0.048834409441204985,0.55,0.04471904493174428,0.2932187201528176,0.00029321872015281757,0.11481863119248148,0.6205584168951892,5.680958687826119,0.0788442607703555,1
wf_cd46c725e308,fold,F011,Composite_RollingRankIC,top20,daily,20260106,20260202,20,0.7358063836000093,0.13308796987352234,4.214970204436939,-0.03642266627663393,0.65,0.044739555725898494,0.12607449856733519,0.00012607449856733518,0.11481863119248148,0.6209877524075278,6.08227628957295,0.1632003816915164,1
wf_cd46c725e308,fold,F012,Benchmark_000985_CSI,benchmark,daily,20260203,20260302,14,1.2939874899882353,0.14796520651104864,5.694257357152505,-0.013421354527863638,0.6428571428571429,0.04720772163252196,0.0,0.0,1.2939874899882353,0.0,,,0
wf_cd46c725e308,fold,F012,Champion_SingleFactor,d1,daily,20260203,20260302,14,1.0384584640831216,0.20184800701720843,3.6337523293412204,-0.02083185381413233,0.5,0.04035949944290529,0.015267175572519085,1.5267175572519086e-05,1.2939874899882353,-0.2555290259051137,-1.095676621221265,0.004026501891977002,1
wf_cd46c725e308,fold,F012,Composite_Equal,d1,daily,20260203,20260302,14,1.2967371858105867,0.18242432259951577,4.656446493400214,-0.019670417570323062,0.5714285714285714,0.04727741769397564,0.25,0.00025,1.2939874899882353,0.0027496958223514056,0.07215074993673258,-0.007731375502645191,1
wf_cd46c725e308,fold,F012,Composite_RollingRankIC,d1,daily,20260203,20260302,14,1.2250682260038244,0.19476976665218432,4.209432135273339,-0.017305397299881897,0.5,0.045434557265950914,0.16603053435114504,0.00016603053435114505,1.2939874899882353,-0.06891926398441095,-0.23439047893508547,0.03100309011772224,1
wf_cd46c725e308,fold,F012,Champion_SingleFactor,d10,daily,20260203,20260302,14,1.4184787936862797,0.159902402417213,5.61215698602694,-0.013552296668294384,0.6428571428571429,0.050286793565858634,0.009523809523809504,9.523809523809504e-06,1.2939874899882353,0.1244913036980444,0.7703038810417625,0.004026501891977002,1
wf_cd46c725e308,fold,F012,Composite_Equal,d10,daily,20260203,20260302,14,1.2165205905341465,0.16143752492815694,5.018261679882173,-0.012700076797704796,0.5714285714285714,0.04521103742040666,0.3733333333333334,0.00037333333333333343,1.2939874899882353,-0.0774668994540888,-0.5388391875262369,-0.007731375502645191,1
wf_cd46c725e308,fold,F012,Composite_RollingRankIC,d10,daily,20260203,20260302,14,1.043104192626544,0.12229385757085272,5.911573753849062,-0.012764365178108528,0.7142857142857143,0.040491081278267727,0.15999999999999998,0.00015999999999999999,1.2939874899882353,-0.25088329736169124,-1.559217555655711,0.03100309011772224,1
wf_cd46c725e308,fold,F012,Champion_SingleFactor,long_short,monthly,20260203,20260302,1,0.11251335508835325,0.0,,0.0,1.0,0.00892473503147162,0.02479098509632859,2.479098509632859e-05,0.0,0.11251335508835325,1.9818223342146333,0.004026501891977002,1
wf_cd46c725e308,fold,F012,Composite_Equal,long_short,monthly,20260203,20260302,1,-0.03388708884068625,0.0,,0.0,0.0,-0.002868757756263496,0.6233333333333334,0.0006233333333333334,0.0,-0.03388708884068625,-0.5860245131407218,-0.007731375502645191,1
wf_cd46c725e308,fold,F012,Composite_RollingRankIC,long_short,monthly,20260203,20260302,1,-0.07011566211737963,0.0,,0.0,0.0,-0.0060396101547091074,0.32603053435114504,0.00032603053435114503,0.0,-0.07011566211737963,-0.9315164752777372,0.03100309011772224,1
wf_cd46c725e308,fold,F012,Champion_SingleFactor,top20,daily,20260203,20260302,14,1.389518361789527,0.16705649327499056,5.306508920301332,-0.01581047254985335,0.6428571428571429,0.049584099708631646,0.018095238095238074,1.8095238095238074e-05,1.2939874899882353,0.09553087180129172,0.6056788453082763,0.004026501891977002,1
wf_cd46c725e308,fold,F012,Composite_Equal,top20,daily,20260203,20260302,14,1.2329888150397754,0.15173236209642854,5.378337805357601,-0.01106497241011406,0.6428571428571429,0.0456409571867904,0.25738798856053385,0.00025738798856053387,1.2939874899882353,-0.0609986749484599,-0.4906175479434736,-0.007731375502645191,1
wf_cd46c725e308,fold,F012,Composite_RollingRankIC,top20,daily,20260203,20260302,14,1.0830757197091936,0.1277255197602793,5.817614077121689,-0.013961265238544351,0.7142857142857143,0.04161166878586098,0.1344137273593899,0.0001344137273593899,1.2939874899882353,-0.21091177027904173,-1.2771178835988641,0.03100309011772224,1
