run_id,fold_id,decision_signal_date,factor_id,train_rankic_periods,train_rankic_mean,validation_rankic_periods,validation_rankic_mean,validation_return_periods,validation_net_long_short_return_mean,validation_sharpe,validation_average_two_leg_turnover,is_eligible,eligibility_reason,selection_rank,selected,decision_reason,incumbent_before,fold_decision_reason,direction
wf_cd46c725e308,F015,20260430,Gross_Margin,24,0.007400979382889518,12,4.057808890530661e-05,12,-0.00419633938196579,-1.003120952457576,0.10104774685489824,True,eligible,10,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F015,20260430,Turnover_20D,24,-0.07357918201940461,12,-0.09644236657423595,12,-0.014623629101515581,-1.5698475237250598,1.0421686683722635,True,eligible,11,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Revenue_Growth,24,0.01437826290415152,12,0.019196538832311285,12,0.012960388802753848,2.149646667346668,0.24853193785438166,True,eligible,1,True,incumbent_remains_best,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Holder_Concen,24,-0.000762678362772984,12,-0.0020505408266314027,12,0.0024118922858397543,0.7611743732967216,0.18105072995589125,True,eligible,2,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Volatility,24,0.05868720567765808,12,0.07963336154509715,12,0.008229238441909856,0.6593067098976321,0.23897661511803783,True,eligible,3,False,not_selected,Revenue_Growth,incumbent_remains_best,-1
wf_cd46c725e308,F016,20260529,Momentum_60D,24,-0.032366172600946146,12,-0.04139459040983449,12,0.004069161607377691,0.4310727745656082,1.0834472960645232,True,eligible,4,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Dividend_Yield,24,0.04251118082937438,12,0.03322589446474749,12,-0.001004928880353485,-0.17346500169936852,0.28165125228492277,True,eligible,5,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,PE_TTM,24,0.0495789954001306,12,0.022857904485010055,12,-0.00215101811967201,-0.42730768167838634,0.33334667701948467,True,eligible,6,False,not_selected,Revenue_Growth,incumbent_remains_best,-1
wf_cd46c725e308,F016,20260529,Main_Net_In,24,0.0015035894741725765,12,-0.015053310665372598,12,-0.0032591376764812808,-0.6613467237915506,1.548429607416658,True,eligible,7,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Debt_to_Equity,24,0.0025058945101206803,12,-0.0007133805882908028,12,-0.00157465957443758,-0.8569199407556959,0.08482510090068185,True,eligible,8,False,not_selected,Revenue_Growth,incumbent_remains_best,-1
wf_cd46c725e308,F016,20260529,ROE,24,0.02869371890881219,12,-0.00010143338225943159,12,-0.006732134805904494,-1.110390126288454,0.22750117606006637,True,eligible,9,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Gross_Margin,24,0.007041221652525697,12,-0.00045874660548342935,12,-0.005131618236677656,-1.236727625840826,0.09998092423131129,True,eligible,10,False,not_selected,Revenue_Growth,incumbent_remains_best,1
wf_cd46c725e308,F016,20260529,Turnover_20D,24,-0.06961501092026075,12,-0.09669574810360893,12,-0.012775836530456122,-1.2796719592226944,1.0470132348744816,True,eligible,11,False,not_selected,Revenue_Growth,incumbent_remains_best,1
