factor,trade_date,portfolio_return,turnover,missing_return_count,suspended_return_count,invalid_missing_return_count,invalid_missing_weight,benchmark_return,excess_return
Fixed4_Equal,20250401,0.01098515963470326,0.0,0,0,0,0.0,0.003660409740154247,0.007324749894549013
Fixed4_Equal,20250402,0.0032804833355691374,0.2126909518213866,1,1,0,0.0,0.0006259634185945551,0.0026545199169745824
Fixed4_Equal,20250403,-0.008507276855818443,0.0,1,1,0,0.0,-0.007804186547439196,-0.0007030903083792475
Fixed4_Equal,20250407,-0.1014569279968724,0.0,2,2,0,0.0,-0.09242846823010054,-0.00902845976677187
Fixed4_Equal,20250408,0.0032926123874610276,0.0,1,1,0,0.0,0.010263592506622565,-0.006970980119161538
Fixed4_Equal,20250409,0.016687348889069142,0.0,0,0,0,0.0,0.017345613118028957,-0.0006582642289598151
Fixed4_Equal,20250410,0.023130764936054513,0.0,0,0,0,0.0,0.018946172733354416,0.004184592202700097
Fixed4_Equal,20250411,0.0046273024072516315,0.0,0,0,0,0.0,0.006903133166059838,-0.0022758307588082068
Fixed4_Equal,20250414,0.013383403744943812,0.0,0,0,0,0.0,0.008698700447991703,0.004684703296952109
Fixed4_Equal,20250415,0.001575695142765869,0.0,0,0,0,0.0,-0.0013051916825426169,0.0028808868253084857
Fixed4_Equal,20250416,-0.010379771494708834,0.0,0,0,0,0.0,-0.005239925264815426,-0.005139846229893408
Fixed4_Equal,20250417,0.007581446248616967,0.0,0,0,0,0.0,0.0011200995266322789,0.006461346721984688
Fixed4_Equal,20250418,-0.00035202001301507045,0.0,0,0,0,0.0,-0.00022612098906482636,-0.00012589902395024409
Fixed4_Equal,20250421,0.013068678591196854,0.0,0,0,0,0.0,0.011279127513603715,0.0017895510775931388
Fixed4_Equal,20250422,0.004236158487628429,0.0,0,0,0,0.0,-0.0007794322081282612,0.0050155906957566904
Fixed4_Equal,20250423,0.0052860920928978665,0.0,0,0,0,0.0,0.0033891268599879343,0.0018969652329099322
Fixed4_Equal,20250424,-0.0037968942585880254,0.0,0,0,0,0.0,-0.004807433902697222,0.001010539644109197
Fixed4_Equal,20250425,0.003422295322822936,0.0,0,0,0,0.0,0.0019271539333576282,0.0014951413894653078
Fixed4_Equal,20250428,-0.011975815836630432,0.0,0,0,0,0.0,-0.005924897677744512,-0.006050918158885921
Fixed4_Equal,20250429,0.005906243905450501,0.0,0,0,0,0.0,0.001968317179761314,0.003937926725689187
Fixed4_Equal,20250430,0.0026884656655626156,0.0,1,1,0,0.0,0.0038202763523806915,-0.001131810686818076
Fixed4_Equal,20250506,0.02035842216599933,0.0,2,2,0,0.0,0.018215130894943865,0.002143291271055465
Fixed4_Equal,20250507,0.0072687922402751275,0.3228803716608595,0,0,0,0.0,0.005040234944117872,0.0022285572961572558
Fixed4_Equal,20250508,0.008559427387565374,0.0,0,0,0,0.0,0.006623793841912917,0.0019356335456524563
Fixed4_Equal,20250509,-0.006474766596085756,0.0,0,0,0,0.0,-0.0070833919497333975,0.0006086253536476413
Fixed4_Equal,20250512,0.009616621193830657,0.0,0,0,0,0.0,0.012755132236203615,-0.0031385110423729577
Fixed4_Equal,20250513,-0.0003904372723365323,0.0,1,1,0,0.0,-0.0006165423239083978,0.00022610505157186553
Fixed4_Equal,20250514,0.0010346855854642739,0.0,1,1,0,0.0,0.006881735787156007,-0.005847050201691733
Fixed4_Equal,20250515,-0.008016084673666986,0.0,1,1,0,0.0,-0.011734253954293394,0.003718169280626408
Fixed4_Equal,20250516,0.004707994467661587,0.0,1,1,0,0.0,-0.000423492622431465,0.005131487090093052
Fixed4_Equal,20250519,0.00537840839044971,0.0,2,2,0,0.0,0.0013906739875353402,0.00398773440291437
Fixed4_Equal,20250520,0.007322493238064775,0.0,1,1,0,0.0,0.006549744230655907,0.0007727490074088674
Fixed4_Equal,20250521,-0.0024186079721418073,0.0,1,1,0,0.0,0.0006614545037273434,-0.0030800624758691507
Fixed4_Equal,20250522,-0.010660445282650793,0.0,2,2,0,0.0,-0.006147246043345822,-0.004513199239304971
Fixed4_Equal,20250523,-0.00785472365412371,0.0,1,1,0,0.0,-0.009415343566983925,0.0015606199128602154
Fixed4_Equal,20250526,0.005176760839559003,0.0,0,0,0,0.0,0.0009541195637325917,0.004222641275826411
Fixed4_Equal,20250527,0.001338849220023086,0.0,0,0,0,0.0,-0.003163995035443623,0.004502844255466709
Fixed4_Equal,20250528,0.0014199348260521406,0.0,0,0,0,0.0,-0.0021116073376101774,0.003531542163662318
Fixed4_Equal,20250529,0.012223105519217023,0.0,0,0,0,0.0,0.011502939710776428,0.0007201658084405958
Fixed4_Equal,20250530,-0.010730583371456702,0.0,0,0,0,0.0,-0.00854369248009157,-0.002186890891365133
Fixed4_Equal,20250603,0.006441932078114295,0.0,0,0,0,0.0,0.004988767062514166,0.001453165015600129
Fixed4_Equal,20250604,0.007442602423060023,0.354239256678281,0,0,0,0.0,0.00683716491962949,0.0006054375034305328
Fixed4_Equal,20250605,0.0013415737894578329,0.0,1,1,0,0.0,0.003933926038855118,-0.002592352249397285
Fixed4_Equal,20250606,0.002065751569939612,0.0,2,2,0,0.0,-0.0010776478331425698,0.0031433994030821816
Fixed4_Equal,20250609,0.008329727475911543,0.0,2,2,0,0.0,0.00735596927523785,0.0009737582006736929
Fixed4_Equal,20250610,-0.005449160655022647,0.0,1,1,0,0.0,-0.0069316911722494545,0.0014825305172268075
Fixed4_Equal,20250611,0.00575443012200575,0.0,0,0,0,0.0,0.006132879968816507,-0.00037844984681075725
Fixed4_Equal,20250612,0.002598232584967723,0.0,1,1,0,0.0,0.0005313244272378004,0.0020669081577299226
Fixed4_Equal,20250613,-0.0128330943076022,0.0,0,0,0,0.0,-0.011443677520308726,-0.0013894167872934744
Fixed4_Equal,20250616,0.003956999341335319,0.0,0,0,0,0.0,0.005200098487547988,-0.0012430991462126697
Fixed4_Equal,20250617,-0.0002561526470146159,0.0,0,0,0,0.0,-0.0012761701271357673,0.0010200174801211514
Fixed4_Equal,20250618,-0.00403966571274025,0.0,0,0,0,0.0,-0.00023317215957108228,-0.003806493553169168
Fixed4_Equal,20250619,-0.01377144726794164,0.0,0,0,0,0.0,-0.012167813896853175,-0.0016036333710884657
Fixed4_Equal,20250620,-0.004888136015712745,0.0,0,0,0,0.0,-0.0036286000200957957,-0.0012595359956169491
Fixed4_Equal,20250623,0.010050982699572662,0.0,0,0,0,0.0,0.008268081576800812,0.00178290112277185
Fixed4_Equal,20250624,0.01642306198521377,0.0,0,0,0,0.0,0.01542299364353239,0.001000068341681381
Fixed4_Equal,20250625,0.008078410941925449,0.0,0,0,0,0.0,0.013457768139664816,-0.005379357197739368
Fixed4_Equal,20250626,-0.0024238115308735683,0.0,0,0,0,0.0,-0.0034520472610424235,0.0010282357301688552
Fixed4_Equal,20250627,0.005756257207431351,0.0,0,0,0,0.0,-0.0005896598784628226,0.006345917085894173
Fixed4_Equal,20250630,0.010781101646493676,0.0,0,0,0,0.0,0.00825571304834849,0.002525388598145186
Fixed4_Equal,20250701,0.0026944201615327805,0.0,0,0,0,0.0,0.0025405765392634283,0.00015384362226935223
Fixed4_Equal,20250702,-0.002384995753410318,0.3486454652532391,0,0,0,0.0,-0.003962296653445718,0.0015773009000354002
Fixed4_Equal,20250703,0.006219557406409817,0.0,0,0,0,0.0,0.005967148995527749,0.0002524084108820679
Fixed4_Equal,20250704,-0.006246589498721282,0.0,0,0,0,0.0,-0.0014956225531891354,-0.004750966945532146
Fixed4_Equal,20250707,0.0061773405557737976,0.0,0,0,0,0.0,-0.0006272823657103022,0.0068046229214841
Fixed4_Equal,20250708,0.009073733559094074,0.0,0,0,0,0.0,0.010611533839737675,-0.001537800280643601
Fixed4_Equal,20250709,-0.0002454675160682059,0.0,0,0,0,0.0,-0.002051548516343815,0.0018060810002756094
Fixed4_Equal,20250710,0.0026120821819635423,0.0,0,0,0,0.0,0.0035924342986661806,-0.0009803521167026383
Fixed4_Equal,20250711,0.0017678695309886999,0.0,0,0,0,0.0,0.003834524154197716,-0.002066654623209016
Fixed4_Equal,20250714,0.006504852862000266,0.0,0,0,0,0.0,0.001420854943122718,0.005083997918877548
Fixed4_Equal,20250715,-0.00617603778963916,0.0,1,1,0,0.0,-0.0020348177104699827,-0.0041412200791691774
Fixed4_Equal,20250716,0.004548559380714632,0.0,0,0,0,0.0,0.00029226682370575574,0.004256292557008877
Fixed4_Equal,20250717,0.005723862748203911,0.0,0,0,0,0.0,0.009256647861030975,-0.0035327851128270646
Fixed4_Equal,20250718,0.0024174688166444286,0.0,1,1,0,0.0,0.0038570226603469315,-0.001439553843702503
Fixed4_Equal,20250721,0.014376510663663734,0.0,0,0,0,0.0,0.009054304439099381,0.005322206224564353
Fixed4_Equal,20250722,0.0069431595585224435,0.0,0,0,0,0.0,0.00611636273247762,0.0008267968260448231
Fixed4_Equal,20250723,-0.005465233104466261,0.0,0,0,0,0.0,-0.002852417743556823,-0.002612815360909438
Fixed4_Equal,20250724,0.008915909677916691,0.0,0,0,0,0.0,0.010754549821935688,-0.0018386401440189971
Fixed4_Equal,20250725,0.0011405612225052308,0.0,0,0,0,0.0,-0.0015594257104635245,0.0026999869329687553
Fixed4_Equal,20250728,0.0027047861084414635,0.0,0,0,0,0.0,0.0034192627123557084,-0.0007144766039142449
Fixed4_Equal,20250729,0.0015129171800988448,0.0,0,0,0,0.0,0.004489060752612017,-0.002976143572513173
Fixed4_Equal,20250730,-0.0017442422714258412,0.0,0,0,0,0.0,-0.003988754616025547,0.002244512344599706
Fixed4_Equal,20250731,-0.013015041896977683,0.0,0,0,0,0.0,-0.013847708971375217,0.0008326670743975337
Fixed4_Equal,20250801,0.005910134116261047,0.0,0,0,0,0.0,-0.0014811128271722263,0.007391246943433273
Fixed4_Equal,20250804,0.00896164592183041,0.30880579010856457,1,1,0,0.0,0.007454389701778696,0.0015072562200517132
Fixed4_Equal,20250805,0.006844649072634441,0.0,1,1,0,0.0,0.007751993147120384,-0.0009073440744859426
Fixed4_Equal,20250806,0.005685215541686856,0.0,1,1,0,0.0,0.006145988652778378,-0.00046077311109152166
Fixed4_Equal,20250807,-0.0013546819816320234,0.0,1,1,0,0.0,-0.00018379852252548012,-0.0011708834591065433
Fixed4_Equal,20250808,0.004364529737425745,0.0,1,1,0,0.0,-0.0023382749001432668,0.006702804637569012
Fixed4_Equal,20250811,0.009741962515227643,0.0,1,1,0,0.0,0.00983678181504688,-9.48192998192366e-05
Fixed4_Equal,20250812,0.00158329956676029,0.0,1,1,0,0.0,0.0033676411338388057,-0.0017843415670785157
Fixed4_Equal,20250813,0.005740915489104878,0.0,3,3,0,0.0,0.010125523133480252,-0.004384607644375374
Fixed4_Equal,20250814,-0.012901737298050248,0.0,3,3,0,0.0,-0.008456586363006502,-0.004445150935043746
Fixed4_Equal,20250815,0.01454911774518557,0.0,3,3,0,0.0,0.014087999908859894,0.00046111783632567585
Fixed4_Equal,20250818,0.00907160924923911,0.0,3,3,0,0.0,0.013774473518482822,-0.004702864269243712
Fixed4_Equal,20250819,0.002801754131265254,0.0,2,2,0,0.0,-0.0005675499234877313,0.003369304054752985
Fixed4_Equal,20250820,0.009291695793201287,0.0,2,2,0,0.0,0.009663675539854921,-0.00037197974665363447
Fixed4_Equal,20250821,-0.0005160826343645766,0.0,2,2,0,0.0,-0.0013061637309246255,0.0007900810965600489
Fixed4_Equal,20250822,0.003828595071197976,0.0,2,2,0,0.0,0.016496821146642304,-0.012668226075444329
Fixed4_Equal,20250825,0.008689639615004232,0.0,1,1,0,0.0,0.018085820590332258,-0.009396180975328025
Fixed4_Equal,20250826,0.0047276490256938225,0.0,1,1,0,0.0,-0.0010984826116665625,0.005826131637360385
Fixed4_Equal,20250827,-0.020908618436285185,0.0,1,1,0,0.0,-0.01760589678818647,-0.003302721648098715
Fixed4_Equal,20250828,0.005841356491396869,0.0,1,1,0,0.0,0.015741124572828058,-0.009899768081431188
Fixed4_Equal,20250829,-0.0016710277684516435,0.0,1,1,0,0.0,0.00357751075173085,-0.005248538520182494
Fixed4_Equal,20250901,0.0045894786868277805,0.0,2,2,0,0.0,0.007948914589821943,-0.003359435902994162
Fixed4_Equal,20250902,-0.015303571436998686,0.2872860635696822,0,0,0,0.0,-0.014810717242482618,-0.0004928541945160674
Fixed4_Equal,20250903,-0.015825068527632397,0.0,0,0,0,0.0,-0.012027003937086,-0.003798064590546397
Fixed4_Equal,20250904,-0.004872615444754778,0.0,0,0,0,0.0,-0.020216700883904704,0.015344085439149925
Fixed4_Equal,20250905,0.01907485623900735,0.0,0,0,0,0.0,0.025532806543875575,-0.006457950304868225
Fixed4_Equal,20250908,0.012025041191402403,0.0,0,0,0,0.0,0.006846567497972966,0.0051784736934294365
Fixed4_Equal,20250909,-0.007111195304605775,0.0,0,0,0,0.0,-0.009060526245891709,0.0019493309412859337
Fixed4_Equal,20250910,-0.0005683634035016941,0.0,0,0,0,0.0,0.0020345658602261008,-0.0026029292637277947
Fixed4_Equal,20250911,0.014742664193891947,0.0,0,0,0,0.0,0.02271704159687138,-0.007974377402979432
Fixed4_Equal,20250912,-0.0012672722948577507,0.0,0,0,0,0.0,-0.0017455324744161116,0.0004782601795583609
Fixed4_Equal,20250915,-0.0021170179387610152,0.0,1,1,0,0.0,0.0008464763967981348,-0.00296349433555915
Fixed4_Equal,20250916,0.006312515229130211,0.0,1,1,0,0.0,0.004644578400518462,0.0016679368286117487
Fixed4_Equal,20250917,0.0052302805726259834,0.0,1,1,0,0.0,0.006718899349838825,-0.0014886187772128415
Fixed4_Equal,20250918,-0.013101458240135526,0.0,2,2,0,0.0,-0.010828165969429482,-0.002273292270706044
Fixed4_Equal,20250919,0.0007602450740018835,0.0,2,2,0,0.0,-0.0030542514337190685,0.0038144965077209518
Fixed4_Equal,20250922,-0.0015529208882706902,0.0,2,2,0,0.0,0.0050715739506346225,-0.006624494838905313
Fixed4_Equal,20250923,-0.00757433225272392,0.0,2,2,0,0.0,-0.0062105549494330115,-0.001363777303290909
Fixed4_Equal,20250924,0.014017272642250467,0.0,2,2,0,0.0,0.01385113640115665,0.00016613624109381754
Fixed4_Equal,20250925,-0.005720479304133548,0.0,2,2,0,0.0,0.001585956641048547,-0.007306435945182095
Fixed4_Equal,20250926,-0.0029199574692333682,0.0,2,2,0,0.0,-0.012046947278093079,0.00912698980885971
Fixed4_Equal,20250929,0.009509067460755177,0.0,1,1,0,0.0,0.01380895873556387,-0.004299891274808693
Fixed4_Equal,20250930,0.0006730991288967591,0.0,1,1,0,0.0,0.005994555419344572,-0.005321456290447812
Fixed4_Equal,20251009,0.01043498190644384,0.0,1,1,0,0.0,0.013171937308677828,-0.0027369554022339884
Fixed4_Equal,20251010,0.0013689694606052482,0.2509225092250923,0,0,0,0.0,-0.016328845674793313,0.017697815135398563
Fixed4_Equal,20251013,-0.006736290339833166,0.0,0,0,0,0.0,-0.0037043718145182147,-0.003031918525314951
Fixed4_Equal,20251014,-0.006533404186112151,0.0,0,0,0,0.0,-0.01587695912476017,0.009343554938648019
Fixed4_Equal,20251015,0.012679279123573762,0.0,0,0,0,0.0,0.014831942212988558,-0.002152663089414796
Fixed4_Equal,20251016,-0.0069869105633612455,0.0,0,0,0,0.0,-0.004444496467407966,-0.00254241409595328
Fixed4_Equal,20251017,-0.02072283152693794,0.0,0,0,0,0.0,-0.02553675996118332,0.004813928434245381
Fixed4_Equal,20251020,0.008473953655205842,0.0,0,0,0,0.0,0.007907509057954565,0.0005664445972512772
Fixed4_Equal,20251021,0.014511132845250619,0.0,0,0,0,0.0,0.016091035961148137,-0.0015799031158975178
Fixed4_Equal,20251022,-0.0016902480603665517,0.0,0,0,0,0.0,-0.004129381660496367,0.0024391336001298156
Fixed4_Equal,20251023,0.0054278698758274966,0.0,0,0,0,0.0,0.0013623239212767757,0.004065545954550721
Fixed4_Equal,20251024,0.005243150259978013,0.0,0,0,0,0.0,0.01208961252686791,-0.006846462266889897
Fixed4_Equal,20251027,0.008282166804808692,0.0,0,0,0,0.0,0.012066396296056547,-0.003784229491247855
Fixed4_Equal,20251028,-0.000507810169510176,0.0,0,0,0,0.0,-0.0033713103800179223,0.0028635002105077464
Fixed4_Equal,20251029,0.005202919466584273,0.0,0,0,0,0.0,0.011548518413003306,-0.006345598946419033
Fixed4_Equal,20251030,-0.009811007948132092,0.0,0,0,0,0.0,-0.010449249100922597,0.0006382411527905054
Fixed4_Equal,20251031,0.003684050050088312,0.0,0,0,0,0.0,-0.0054681684168477185,0.00915221846693603
Fixed4_Equal,20251103,0.005215679275294648,0.0,1,1,0,0.0,0.0037553644136496533,0.0014603148616449948
Fixed4_Equal,20251104,-0.0053171152780294405,0.2558139534883721,0,0,0,0.0,-0.010316642997238556,0.004999527719209116
Fixed4_Equal,20251105,0.007208360392716442,0.0,0,0,0,0.0,0.0034318201991421216,0.0037765401935743207
Fixed4_Equal,20251106,0.008915276200677013,0.0,0,0,0,0.0,0.012111280916740297,-0.003196004716063284
Fixed4_Equal,20251107,0.0011202517763155052,0.0,0,0,0,0.0,-0.00256398559561688,0.003684237371932385
Fixed4_Equal,20251110,0.006125947707313799,0.0,0,0,0,0.0,0.003909832043561767,0.002216115663752032
Fixed4_Equal,20251111,0.0010128124167882158,0.0,0,0,0,0.0,-0.0052332338799098155,0.0062460462966980315
Fixed4_Equal,20251112,-0.002843173652325038,0.0,0,0,0,0.0,-0.004074092116268635,0.0012309184639435972
Fixed4_Equal,20251113,0.006269977474366321,0.0,0,0,0,0.0,0.013007709926454059,-0.006737732452087738
Fixed4_Equal,20251114,-0.004160606570011852,0.0,0,0,0,0.0,-0.012756418466450481,0.00859581189643863
Fixed4_Equal,20251117,-0.004413920827671701,0.0,0,0,0,0.0,-0.0013624876548130604,-0.0030514331728586407
Fixed4_Equal,20251118,-0.010091064473321637,0.0,1,1,0,0.0,-0.009298657793141873,-0.0007924066801797639
Fixed4_Equal,20251119,-0.008120695764027373,0.0,1,1,0,0.0,-0.002807285750988431,-0.0053134100130389425
Fixed4_Equal,20251120,-0.004400685477462094,0.0,1,1,0,0.0,-0.00647337033914519,0.0020726848616830964
Fixed4_Equal,20251121,-0.03098250255821528,0.0,0,0,0,0.0,-0.031326702707037746,0.00034420014882246414
Fixed4_Equal,20251124,0.009212750545620926,0.0,0,0,0,0.0,0.005956244491614138,0.003256506054006788
Fixed4_Equal,20251125,0.009476386412663304,0.0,0,0,0,0.0,0.012059974412541363,-0.002583587999878059
Fixed4_Equal,20251126,-0.003759506782582038,0.0,0,0,0,0.0,0.0024232048132264428,-0.006182711595808481
Fixed4_Equal,20251127,0.004638691392501892,0.0,0,0,0,0.0,-1.2056068027344047e-05,0.004650747460529236
Fixed4_Equal,20251128,0.007556068859740566,0.0,0,0,0,0.0,0.007514641313328685,4.142754641188115e-05
Fixed4_Equal,20251201,0.008371564547059842,0.0,0,0,0,0.0,0.009490454920531022,-0.0011188903734711802
Fixed4_Equal,20251202,-0.001822272662370823,0.2582619339045288,0,0,0,0.0,-0.006354376125797145,0.0045321034634263225
Fixed4_Equal,20251203,-0.002671288061550149,0.0,0,0,0,0.0,-0.006925966513095849,0.0042546784515457
Fixed4_Equal,20251204,-0.006185710807325602,0.0,0,0,0,0.0,0.00021439167932624237,-0.006400102486651844
Fixed4_Equal,20251205,0.011083759294543607,0.0,0,0,0,0.0,0.011385289303876833,-0.0003015300093332264
Fixed4_Equal,20251208,0.004894209871842698,0.0,0,0,0,0.0,0.010164898543248091,-0.005270688671405393
Fixed4_Equal,20251209,-0.007626455861019461,0.0,0,0,0,0.0,-0.005604679920757416,-0.0020217759402620453
Fixed4_Equal,20251210,0.0014981779178491058,0.0,0,0,0,0.0,0.0011215876955812387,0.0003765902222678671
Fixed4_Equal,20251211,-0.01264540529652831,0.0,0,0,0,0.0,-0.011065688579683264,-0.001579716716845047
Fixed4_Equal,20251212,0.0013345790290545004,0.0,0,0,0,0.0,0.0074489092759941755,-0.006114330246939675
Fixed4_Equal,20251215,-0.0007099853560804856,0.0,0,0,0,0.0,-0.006273523575312856,0.00556353821923237
Fixed4_Equal,20251216,-0.012011502136349933,0.0,0,0,0,0.0,-0.014492171549825628,0.0024806694134756942
Fixed4_Equal,20251217,0.007223084345163122,0.0,0,0,0,0.0,0.015530518413161332,-0.00830743406799821
Fixed4_Equal,20251218,0.004453847980608809,0.0,0,0,0,0.0,-0.003940217063210016,0.008394065043818826
Fixed4_Equal,20251219,0.01199983289068244,0.0,0,0,0,0.0,0.007671965483585286,0.004327867407097154
Fixed4_Equal,20251222,0.003709696910569663,0.0,0,0,0,0.0,0.010038462923800173,-0.00632876601323051
Fixed4_Equal,20251223,-0.003056012942946434,0.0,0,0,0,0.0,-0.0006970911238566302,-0.0023589218190898037
Fixed4_Equal,20251224,0.009725488918816683,0.0,0,0,0,0.0,0.008950594186616145,0.000774894732200538
Fixed4_Equal,20251225,0.007586101832123733,0.0,0,0,0,0.0,0.005933752796535963,0.0016523490355877706
Fixed4_Equal,20251226,0.00028426760963983806,0.0,0,0,0,0.0,0.0033317817774005665,-0.0030475141677607284
Fixed4_Equal,20251229,-0.004051097938241109,0.0,2,2,0,0.0,-0.0028929182576887813,-0.0011581796805523277
Fixed4_Equal,20251230,-0.001231915333397326,0.0,3,3,0,0.0,0.001324682868445226,-0.002556598201842552
Fixed4_Equal,20251231,0.0013111754355563411,0.0,3,3,0,0.0,-0.0016602577562140342,0.0029714331917703755
Fixed4_Equal,20260105,0.01256247899277783,0.0,3,3,0,0.0,0.0197442344128691,-0.007181755420091269
Fixed4_Equal,20260106,0.011686264775985921,0.2374541003671971,0,0,0,0.0,0.01585657032175214,-0.004170305545766218
Fixed4_Equal,20260107,-0.0016305888530586214,0.0,0,0,0,0.0,0.0017730663878399167,-0.0034036552408985383
Fixed4_Equal,20260108,0.007739464090013017,0.0,0,0,0,0.0,0.00048421135298903906,0.007255252737023978
Fixed4_Equal,20260109,0.011264159188069667,0.0,0,0,0,0.0,0.01173877335008422,-0.00047461416201455275
Fixed4_Equal,20260112,0.016433693960412856,0.0,0,0,0,0.0,0.017362646941842197,-0.0009289529814293408
Fixed4_Equal,20260113,-0.008224688588126316,0.0,0,0,0,0.0,-0.011729713076774395,0.0035050244886480793
Fixed4_Equal,20260114,0.0021722482635064344,0.0,0,0,0,0.0,0.0030342296417056325,-0.000861981378199198
Fixed4_Equal,20260115,0.0008133318387198752,0.0,0,0,0,0.0,-0.0016881679829767737,0.002501499821696649
Fixed4_Equal,20260116,-0.0007899319890787727,0.0,1,1,0,0.0,-0.002060969376234345,0.0012710373871555724
Fixed4_Equal,20260119,0.012792925536930082,0.0,2,2,0,0.0,0.004087038092371875,0.008705887444558207
Fixed4_Equal,20260120,0.0019160591998104899,0.0,2,2,0,0.0,-0.00587942379274542,0.007795482992555909
Fixed4_Equal,20260121,0.0028220433963638196,0.0,1,1,0,0.0,0.0055628568537324785,-0.002740813457368659
Fixed4_Equal,20260122,0.008460016942485452,0.0,1,1,0,0.0,0.004433611579078622,0.004026405363406829
Fixed4_Equal,20260123,0.010554152886165718,0.0,1,1,0,0.0,0.00932974524458774,0.0012244076415779785
Fixed4_Equal,20260126,-0.00568935477945786,0.0,1,1,0,0.0,-0.006606794170883945,0.000917439391426085
Fixed4_Equal,20260127,-0.0035265007009611187,0.0,1,1,0,0.0,0.0014180131391201556,-0.004944513840081275
Fixed4_Equal,20260128,1.387625793316202e-05,0.0,1,1,0,0.0,0.0012190817445292268,-0.0012052054865960649
Fixed4_Equal,20260129,-0.0007482125061442785,0.0,1,1,0,0.0,-0.0018498345088158175,0.001101622002671539
Fixed4_Equal,20260130,-0.003934275094789344,0.0,1,1,0,0.0,-0.009587559401460277,0.005653284306670933
Fixed4_Equal,20260202,-0.02367387813300879,0.0,0,0,0,0.0,-0.02730462266961753,0.0036307445366087383
Fixed4_Equal,20260203,0.01669148855824507,0.22738386308068456,0,0,0,0.0,0.02116367137219588,-0.004472182813950811
Fixed4_Equal,20260204,0.008180889074579666,0.0,0,0,0,0.0,0.004553163747194056,0.00362772532738561
Fixed4_Equal,20260205,-0.006051763889666634,0.0,0,0,0,0.0,-0.011096840777404804,0.00504507688773817
Fixed4_Equal,20260206,0.0007740044525128944,0.0,1,1,0,0.0,-0.0023505979617723938,0.003124602414285288
Fixed4_Equal,20260209,0.01262418574183216,0.0,1,1,0,0.0,0.019073544541015508,-0.0064493587991833485
Fixed4_Equal,20260210,0.0007077636782427067,0.0,1,1,0,0.0,0.0006565711388863971,5.119253935630965e-05
Fixed4_Equal,20260211,0.0016834906762433124,0.0,1,1,0,0.0,-0.001677966666823183,0.0033614573430664953
Fixed4_Equal,20260212,-0.0010272632191992638,0.0,1,1,0,0.0,0.0043328756262597246,-0.005360138845458988
Fixed4_Equal,20260213,-0.009775047230559877,0.0,2,2,0,0.0,-0.011484555941747132,0.0017095087111872551
Fixed4_Equal,20260224,0.01570818726903798,0.0,1,1,0,0.0,0.010876840400544374,0.004831346868493607
Fixed4_Equal,20260225,0.006772832487308785,0.0,1,1,0,0.0,0.010367100760160008,-0.0035942682728512237
Fixed4_Equal,20260226,0.0055116589110194274,0.0,2,2,0,0.0,0.0020698230887059577,0.0034418358223134698
Fixed4_Equal,20260227,0.003592243368076661,0.0,2,2,0,0.0,0.0038830609895450507,-0.00029081762146838984
Fixed4_Equal,20260302,-0.009884251594367496,0.0,3,3,0,0.0,-0.0035582477735300877,-0.006326003820837409
Fixed4_Equal,20260303,-0.02456713067250124,0.23076923076923075,0,0,0,0.0,-0.029423728345680522,0.00485659767317928
Fixed4_Equal,20260304,-0.009140263949525192,0.0,0,0,0,0.0,-0.0072568705480641205,-0.0018833934014610716
Fixed4_Equal,20260305,0.009729427845366458,0.0,0,0,0,0.0,0.010682140586218747,-0.0009527127408522889
Fixed4_Equal,20260306,0.014943161933022645,0.0,0,0,0,0.0,0.007016851182414907,0.007926310750607738
Fixed4_Equal,20260309,-0.0072912440141700945,0.0,0,0,0,0.0,-0.008468939228535644,0.001177695214365549
Fixed4_Equal,20260310,0.013546817891600737,0.0,0,0,0,0.0,0.015610800348464515,-0.0020639824568637784
Fixed4_Equal,20260311,0.0046068303869135655,0.0,0,0,0,0.0,0.0026715780281512114,0.0019352523587623542
Fixed4_Equal,20260312,-0.0035381636253216803,0.0,0,0,0,0.0,-0.005282570809520215,0.0017444071841985348
Fixed4_Equal,20260313,-0.006909148323035125,0.0,0,0,0,0.0,-0.009398670061895098,0.002489521738859973
Fixed4_Equal,20260316,-0.0032536758586876264,0.0,0,0,0,0.0,-0.0005767238244730466,-0.0026769520342145798
Fixed4_Equal,20260317,-0.015329780516525416,0.0,0,0,0,0.0,-0.015585145247337229,0.0002553647308118131
Fixed4_Equal,20260318,0.0068268202209254645,0.0,0,0,0,0.0,0.008046650833564595,-0.0012198306126391303
Fixed4_Equal,20260319,-0.021195092494591866,0.0,0,0,0,0.0,-0.021110118851519477,-8.497364307238908e-05
Fixed4_Equal,20260320,-0.017696302510509417,0.0,0,0,0,0.0,-0.01213640923930892,-0.005559893271200496
Fixed4_Equal,20260323,-0.05038692216002679,0.0,0,0,0,0.0,-0.0406438483530025,-0.009743073807024293
Fixed4_Equal,20260324,0.028755951761465174,0.0,1,1,0,0.0,0.021021217306611772,0.0077347344548534015
Fixed4_Equal,20260325,0.017060773029434966,0.0,1,1,0,0.0,0.017946256443898356,-0.0008854834144633901
Fixed4_Equal,20260326,-0.011770101869526357,0.0,1,1,0,0.0,-0.014575852965169722,0.002805751095643365
Fixed4_Equal,20260327,0.009372910046825361,0.0,1,1,0,0.0,0.01028938980255667,-0.0009164797557313087
Fixed4_Equal,20260330,0.003501878613025778,0.0,1,1,0,0.0,0.0005074796341586474,0.0029943989788671307
