experiment,factor,period,included_strategy,excluded_strategy,included_d10_d1_annual_return,excluded_d10_d1_annual_return,d10_d1_annual_return_delta,included_top20_excess_annual_return,excluded_top20_excess_annual_return,top20_excess_annual_return_delta,included_rank_ic_mean,excluded_rank_ic_mean,rank_ic_mean_delta,included_d10_d1_max_drawdown,excluded_d10_d1_max_drawdown,d10_d1_max_drawdown_delta,included_top20_max_drawdown,excluded_top20_max_drawdown,top20_max_drawdown_delta,included_d10_d1_average_two_leg_turnover,excluded_d10_d1_average_two_leg_turnover,d10_d1_average_two_leg_turnover_delta,included_top20_average_monthly_turnover,excluded_top20_average_monthly_turnover,top20_average_monthly_turnover_delta,included_average_valid_stock_count,excluded_average_valid_stock_count,average_valid_stock_count_delta,included_average_available_component_count,excluded_average_available_component_count,average_available_component_count_delta
leave_one_out,Volatility,2026YTD,Full11_Equal,LOO_without_Volatility,0.20151037111414016,0.21743015177571223,-0.01591978066157207,-0.08141330754214726,-0.06010078649090378,-0.021312521051243483,0.04052638135366577,0.014043729001089243,0.026482652352576526,-0.02874857975136058,-0.025234642981545208,-0.0035139367698153734,-0.1298582533841477,-0.13768131663109695,0.007823063246949258,0.6674966215663722,0.6759170949382131,-0.00842047337184082,0.28201208474203715,0.30428890634057426,-0.02227682159853711,5262.571428571428,5262.571428571428,0.0,10.301475558522185,9.325741647343369,0.9757339111788159
leave_one_out,Main_Net_In,2025H1,Full11_Equal,LOO_without_Main_Net_In,0.04231508001338491,0.024457971451931293,0.017857108561453616,0.37607050735513936,0.39514581897107104,-0.019075311615931678,-0.0057976311055892155,-0.0031929554626996793,-0.002604675642889536,-0.03212485106155938,-0.02845355457396248,-0.003671296487596898,-0.17210531685036368,-0.1748700162329141,0.0027646993825504174,0.6296339529107053,0.5353421296387704,0.09429182327193497,0.2766749364059562,0.23936880190111723,0.03730613450483897,5149.0,5146.0,3.0,10.380803621274376,9.431323153834185,0.9494804674401909
leave_one_out,Main_Net_In,2025H2,Full11_Equal,LOO_without_Main_Net_In,0.019007585897857338,0.008732937607741853,0.010274648290115485,-0.059115765483196414,-0.04716159970174294,-0.011954165781453474,-0.011851371711738118,-0.012884502131564182,0.0010331304198260647,-0.016520250257826996,-0.02948279321425229,0.012962542956425294,-0.06878461572191319,-0.0693925171320553,0.0006079014101421087,0.7040257181857698,0.5657232935179608,0.13830242466780895,0.3072593701171212,0.26091072879908545,0.04634864131803573,5197.666666666667,5193.833333333333,3.8333333333339397,10.329867674357876,9.381926801686186,0.9479408726716905
leave_one_out,Main_Net_In,2026YTD,Full11_Equal,LOO_without_Main_Net_In,0.20151037111414016,0.1792939803236464,0.022216390790493756,-0.08141330754214726,-0.07455163997193326,-0.006861667570214003,0.04052638135366577,0.04164093199782603,-0.0011145506441602587,-0.02874857975136058,-0.013648544817607466,-0.015100034933753115,-0.1298582533841477,-0.12663504096780265,-0.003223212416345045,0.6674966215663722,0.5315969680684388,0.13589965349793343,0.28201208474203715,0.2340686725957309,0.04794341214630626,5262.571428571428,5255.571428571428,7.0,10.301475558522185,9.358363341313785,0.9431122172083999
leave_one_out,Dividend_Yield,2025H1,Full11_Equal,LOO_without_Dividend_Yield,0.04231508001338491,0.08824313693936969,-0.045928056925984784,0.37607050735513936,0.3905557283664871,-0.014485221011347749,-0.0057976311055892155,-0.005670758503902567,-0.00012687260168664852,-0.03212485106155938,-0.02888131044399811,-0.003243540617561269,-0.17210531685036368,-0.18093973376831363,0.00883441691794995,0.6296339529107053,0.6651787502643888,-0.03554479735368343,0.2766749364059562,0.29914085200937074,-0.022465915603414544,5149.0,5149.0,0.0,10.380803621274376,9.628468982956141,0.752334638318235
leave_one_out,Dividend_Yield,2025H2,Full11_Equal,LOO_without_Dividend_Yield,0.019007585897857338,0.03520645304330383,-0.016198867145446494,-0.059115765483196414,-0.06590571416484337,0.006789948681646951,-0.011851371711738118,-0.01784121675779951,0.005989845046061393,-0.016520250257826996,-0.020641750668132786,0.0041215004103057895,-0.06878461572191319,-0.07122975397658637,0.002445138254673185,0.7040257181857698,0.7386265137531178,-0.034600795567348075,0.3072593701171212,0.3243877246528933,-0.017128354535772106,5197.666666666667,5197.666666666667,0.0,10.329867674357876,9.618655502487771,0.7112121718701054
leave_one_out,Dividend_Yield,2026YTD,Full11_Equal,LOO_without_Dividend_Yield,0.20151037111414016,0.20871673826320514,-0.007206367149064974,-0.08141330754214726,-0.0487579597965182,-0.03265534774562906,0.04052638135366577,0.029555623039036066,0.010970758314629705,-0.02874857975136058,-0.029356535345481438,0.000607955594120857,-0.1298582533841477,-0.13677975278359555,0.006921499399447861,0.6674966215663722,0.7016805822396135,-0.034183960673241254,0.28201208474203715,0.3026702636367579,-0.02065817889472077,5262.571428571428,5262.571428571428,0.0,10.301475558522185,9.60587950335088,0.6955960551713041
leave_one_out,Holder_Concen,2025H1,Full11_Equal,LOO_without_Holder_Concen,0.04231508001338491,0.030640619079995712,0.011674460933389197,0.37607050735513936,0.35042550406452855,0.025645003290610813,-0.0057976311055892155,-0.007868575232848242,0.002070944127259026,-0.03212485106155938,-0.03588817165610558,0.0037633205945462045,-0.17210531685036368,-0.17628612869459848,0.0041808118442348,0.6296339529107053,0.674228312766457,-0.044594359855751664,0.2766749364059562,0.3111112367910395,-0.03443630038508333,5149.0,5148.666666666667,0.33333333333303017,10.380803621274376,9.414296064565043,0.9665075567093329
leave_one_out,Holder_Concen,2025H2,Full11_Equal,LOO_without_Holder_Concen,0.019007585897857338,0.041738480334156725,-0.022730894436299387,-0.059115765483196414,-0.06422144223000092,0.0051056767468045106,-0.011851371711738118,-0.008650466026918035,-0.003200905684820083,-0.016520250257826996,-0.014984662182325748,-0.0015355880755012485,-0.06878461572191319,-0.07092183272274222,0.002137217000829028,0.7040257181857698,0.7347257187901249,-0.030700000604355182,0.3072593701171212,0.33612313327872556,-0.028863763161604383,5197.666666666667,5195.5,2.16666666666697,10.329867674357876,9.356899137955866,0.9729685364020106
leave_one_out,Holder_Concen,2026YTD,Full11_Equal,LOO_without_Holder_Concen,0.20151037111414016,0.19958396187372718,0.0019264092404129851,-0.08141330754214726,-0.08905987283182726,0.007646565289679996,0.04052638135366577,0.0392767464359241,0.0012496349177416738,-0.02874857975136058,-0.03712048535553003,0.00837190560416945,-0.1298582533841477,-0.13065055284191962,0.0007922994577719278,0.6674966215663722,0.6921990506798499,-0.024702429113477642,0.28201208474203715,0.3134232350091769,-0.031411150267139754,5262.571428571428,5261.571428571428,1.0,10.301475558522185,9.327677467573475,0.9737980909487103
leave_one_out,Gross_Margin,2025H1,Full11_Equal,LOO_without_Gross_Margin,0.04231508001338491,0.02025665975725799,0.02205842025612692,0.37607050735513936,0.33221239115561874,0.043858116199520625,-0.0057976311055892155,-0.013322240447904853,0.0075246093423156375,-0.03212485106155938,-0.03111861687591244,-0.001006234185646937,-0.17210531685036368,-0.17578945658438028,0.0036841397340166004,0.6296339529107053,0.7139834904608303,-0.08434953755012498,0.2766749364059562,0.30354698561879734,-0.026872049212841143,5149.0,5142.833333333333,6.16666666666697,10.380803621274376,9.39957459539413,0.9812290258802463
