experiment,factor,included_strategy,excluded_strategy,included_d10_d1_annual_return,excluded_d10_d1_annual_return,d10_d1_annual_return_delta,included_top20_excess_annual_return,excluded_top20_excess_annual_return,top20_excess_annual_return_delta,included_rank_ic_mean,excluded_rank_ic_mean,rank_ic_mean_delta,included_d10_d1_max_drawdown,excluded_d10_d1_max_drawdown,d10_d1_max_drawdown_delta,included_top20_max_drawdown,excluded_top20_max_drawdown,top20_max_drawdown_delta,included_d10_d1_average_two_leg_turnover,excluded_d10_d1_average_two_leg_turnover,d10_d1_average_two_leg_turnover_delta,included_top20_average_monthly_turnover,excluded_top20_average_monthly_turnover,top20_average_monthly_turnover_delta,included_average_valid_stock_count,excluded_average_valid_stock_count,average_valid_stock_count_delta,included_average_available_component_count,excluded_average_available_component_count,average_available_component_count_delta,d10_d1_annual_return_positive_subperiods,d10_d1_annual_return_negative_subperiods,d10_d1_annual_return_valid_subperiods,d10_d1_annual_return_stability,top20_excess_annual_return_positive_subperiods,top20_excess_annual_return_negative_subperiods,top20_excess_annual_return_valid_subperiods,top20_excess_annual_return_stability
add_one_back,ROE,AOB_add_ROE,Fixed4_Equal,-0.020635850041990866,-0.12287253421799749,0.10223668417600662,-0.012070462269843318,-0.03127440120397473,0.019203938934131415,0.04744507030734047,0.04811013253657362,-0.0006650622292331473,-0.15493556266206754,-0.23063427402819658,0.07569871136612905,-0.14753031992560917,-0.14688251278877018,-0.0006478071368389848,0.6305575429095446,0.695072695475775,-0.06451515256623042,0.24989368289006395,0.2682638764596631,-0.018370193569599153,5165.263157894737,4148.0526315789475,1017.2105263157891,4.390610782782972,3.3906107827829723,1.0,3,0,3,stable_positive,3,0,3,stable_positive
add_one_back,Revenue_Growth,AOB_add_Revenue_Growth,Fixed4_Equal,0.06162254002905465,-0.12287253421799749,0.18449507424705214,0.029353977864586156,-0.03127440120397473,0.06062837906856089,0.057200610032771444,0.04811013253657362,0.009090477496197825,-0.11094464919051239,-0.23063427402819658,0.1196896248376842,-0.14720442451130344,-0.14688251278877018,-0.0003219117225332635,0.7118569530224361,0.695072695475775,0.01678425754666113,0.2784505496497694,0.2682638764596631,0.010186673190106299,5165.263157894737,4148.0526315789475,1017.2105263157891,4.390610782782972,3.3906107827829723,1.0,3,0,3,stable_positive,3,0,3,stable_positive
add_one_back,Momentum_60D,AOB_add_Momentum_60D,Fixed4_Equal,0.02343732167022594,-0.12287253421799749,0.14630985588822343,0.011241999074341091,-0.03127440120397473,0.042516400278315825,0.029922142576989212,0.04811013253657362,-0.018187989959584407,-0.06287392761152943,-0.23063427402819658,0.16776034641666715,-0.1520043292634914,-0.14688251278877018,-0.005121816474721208,0.8688441113756845,0.695072695475775,0.17377141589990952,0.3647438810864439,0.2682638764596631,0.0964800046267808,5145.8421052631575,4148.0526315789475,997.78947368421,4.384618293057598,3.3906107827829723,0.994007510274626,3,0,3,stable_positive,3,0,3,stable_positive
add_one_back,Turnover_20D,AOB_add_Turnover_20D,Fixed4_Equal,-0.1013404104847544,-0.12287253421799749,0.02153212373324309,-0.03220812127355899,-0.03127440120397473,-0.000933720069584254,0.005350925301453006,0.04811013253657362,-0.04275920723512061,-0.16374526256573185,-0.23063427402819658,0.06688901146246473,-0.1578017746227176,-0.14688251278877018,-0.010919261833947425,0.915380527246214,0.695072695475775,0.220307831770439,0.38176484106902636,0.2682638764596631,0.11350096460936326,5158.894736842105,4148.0526315789475,1010.8421052631575,4.3886739054858435,3.3906107827829723,0.9980631227028711,2,1,3,stable_positive,1,2,3,stable_negative
add_one_back,Debt_to_Equity,AOB_add_Debt_to_Equity,Fixed4_Equal,-0.04549472363601581,-0.12287253421799749,0.07737781058198168,-0.008680180840158869,-0.03127440120397473,0.022594220363815865,0.049891902366838596,0.04811013253657362,0.0017817698302649773,-0.15406094102882917,-0.23063427402819658,0.07657333299936742,-0.14739122232434676,-0.14688251278877018,-0.0005087095355765792,0.6612825017834553,0.695072695475775,-0.033790193692319725,0.2678594230015898,0.2682638764596631,-0.0004044534580732728,5165.263157894737,4148.0526315789475,1017.2105263157891,4.390610782782972,3.3906107827829723,1.0,3,0,3,stable_positive,3,0,3,stable_positive
add_one_back,Holder_Concen,AOB_add_Holder_Concen,Fixed4_Equal,-0.039204215382245944,-0.12287253421799749,0.08366831883575154,-0.011383004722289813,-0.03127440120397473,0.01989139648168492,0.0445797901155591,0.04811013253657362,-0.0035303424210145207,-0.17162058820319603,-0.23063427402819658,0.05901368582500055,-0.14549757556252219,-0.14688251278877018,0.0013849372262479953,0.6777065126281272,0.695072695475775,-0.017366182847647793,0.24187762030101762,0.2682638764596631,-0.026386256158645482,5130.0526315789475,4148.0526315789475,982.0,4.361844635167659,3.3906107827829723,0.9712338523846871,3,0,3,stable_positive,3,0,3,stable_positive
add_one_back,Gross_Margin,AOB_add_Gross_Margin,Fixed4_Equal,-0.059313797365577625,-0.12287253421799749,0.06355873685241986,-0.006935579279125248,-0.03127440120397473,0.024338821924849485,0.04881533585767888,0.04811013253657362,0.0007052033211052619,-0.1886293326001477,-0.23063427402819658,0.04200494142804889,-0.14590238308819004,-0.14688251278877018,0.0009801297005801457,0.6563318794159635,0.695072695475775,-0.0387408160598115,0.2401850848209172,0.2682638764596631,-0.02807879163874591,5164.631578947368,4148.0526315789475,1016.5789473684208,4.372187971661436,3.3906107827829723,0.9815771888784637,3,0,3,stable_positive,3,0,3,stable_positive
