factor,trade_date,portfolio_return,turnover,missing_return_count,suspended_return_count,invalid_missing_return_count,invalid_missing_weight,composite_factor,bucket
Composite_Equal_D01,20250117,-0.004018425788649278,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250120,0.004908727605321906,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250121,-0.007550818980206438,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250122,-0.014790442300809267,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250123,-0.005584767713354691,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250124,0.012502323278724314,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250127,-0.01394331083850001,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250205,0.02208484846473326,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250206,0.027796785071077176,0.21359223300970873,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250207,0.022245244221568917,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250210,0.029243626335697402,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250211,-0.006831305078990494,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250212,0.01467993342314189,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250213,-0.004493212656968665,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250214,0.0016893965474561509,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250217,0.013247659748722659,0.0,2,1,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250218,-0.029697276329175116,0.0,2,1,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250219,0.02289491185016287,0.0,2,1,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250220,0.007723740793315807,0.0,2,1,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250221,0.010013958621761744,0.0,2,1,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250224,0.007770254708939854,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250225,-0.0012793165365270899,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250226,0.015327010785243046,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250227,-0.0027728061858847187,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250228,-0.03341312060868054,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250303,0.0063344390139602495,0.0,3,2,1,0.001941747572815534,Composite_Equal,1
Composite_Equal_D01,20250304,0.010435071116935573,0.18640776699029127,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250305,0.00043912393297033475,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250306,0.01780883215948613,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250307,-0.010188946251427796,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250310,0.00865569417177578,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250311,0.004736619838810536,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250312,0.0034941478242488636,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250313,-0.011326553146049119,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250314,0.019407263874877054,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250317,0.0061547792016734635,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250318,0.0024384613807541893,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250319,-0.00878962661934167,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250320,-0.0034981383255260263,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250321,-0.016927515132872963,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250324,-0.02405386383025869,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250325,-0.004834979919894333,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250326,0.008138386637097508,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250327,-0.006112133701246304,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250328,-0.015784216017313384,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250331,-0.018047612924353005,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250401,0.008303718715174963,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250402,-0.0009498953691436344,0.21124031007751937,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250403,-0.002143684673658353,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250407,-0.12438509679354205,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250408,0.005160488541510265,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250409,0.031128801301100236,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250410,0.02988648223592622,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250411,0.011206205464003268,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250414,0.0214868933697124,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250415,-0.0010118049972535682,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250416,-0.014365540119335645,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250417,0.0027828204624260233,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250418,-0.001623780206076129,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250421,0.016573524889717837,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250422,0.00118932316490739,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250423,0.0046139545171526705,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250424,-0.009586821229092265,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250425,0.001784241967623596,0.0,4,4,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250428,-0.012750037467324634,0.0,5,5,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250429,0.008920925252217599,0.0,9,9,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250430,0.013779996140543298,0.0,8,8,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250506,0.03398908674909693,0.0,5,5,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250507,0.008876342909450323,0.48643410852713176,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250508,0.014847493460400924,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250509,-0.01327205808811326,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250512,0.016565752822844726,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250513,-0.0018889814375471397,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250514,0.0023290717492291026,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250515,-0.011248335049000639,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250516,0.005256126386369793,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250519,0.015051068488750237,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250520,0.010249305656134395,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250521,-0.004453436706838604,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250522,-0.01319306129710228,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250523,-0.014569775135857964,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250526,0.012400598551971908,0.0,4,3,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250527,0.004524229307366621,0.0,4,3,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250528,-0.007450397287404489,0.0,4,3,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250529,0.022749185345850218,0.0,3,2,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250530,-0.014071460571814286,0.0,3,2,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250603,0.0052903136654146735,0.0,6,5,1,0.001953125,Composite_Equal,1
Composite_Equal_D01,20250604,0.01192213208282533,0.2776699029126214,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250605,0.006787336396650424,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250606,0.002700912304358839,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250609,0.01745477417279242,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250610,-0.010284687370365671,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250611,0.005241563011194218,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250612,-0.0010895250574622438,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250613,-0.02326679935386819,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250616,0.011563506931803032,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250617,0.0012882297873385135,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250618,-0.0012673478731417913,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250619,-0.01832687690879579,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250620,-0.00687066882015732,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250623,0.018862041261357126,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250624,0.023481253001189025,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250625,0.011523635977780177,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250626,-0.002018139887551642,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250627,0.0034711890800040966,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250630,0.013155876151032942,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250701,0.0006978594949628109,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250702,-0.00394516759381209,0.24710424710424708,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250703,0.00569901296118897,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250704,-0.010608803526849985,0.0,1,0,1,0.0019305019305019305,Composite_Equal,1
Composite_Equal_D01,20250707,0.005030286113839601,0.0,1,0,1,0.0019305019305019305,Composite_Equal,1
Composite_Equal_D01,20250708,0.014459697962801596,0.0,3,2,1,0.0019305019305019305,Composite_Equal,1
Composite_Equal_D01,20250709,-0.0025136155151934602,0.0,2,1,1,0.0019305019305019305,Composite_Equal,1
Composite_Equal_D01,20250710,0.0046194459178808085,0.0,2,1,1,0.0019305019305019305,Composite_Equal,1
Composite_Equal_D01,20250711,0.008309879054778172,0.0,3,1,2,0.003861003861003861,Composite_Equal,1
Composite_Equal_D01,20250714,0.001994224039985474,0.0,3,1,2,0.003861003861003861,Composite_Equal,1
Composite_Equal_D01,20250715,-0.009485635870557,0.0,5,3,2,0.003861003861003861,Composite_Equal,1
Composite_Equal_D01,20250716,0.005138057427798819,0.0,6,3,3,0.005791505791505792,Composite_Equal,1
Composite_Equal_D01,20250717,0.011534868624266613,0.0,6,3,3,0.005791505791505792,Composite_Equal,1
Composite_Equal_D01,20250718,0.0010587040156545661,0.0,6,3,3,0.005791505791505792,Composite_Equal,1
Composite_Equal_D01,20250721,0.01291155183121255,0.0,5,1,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250722,0.0018161592796412443,0.0,6,2,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250723,-0.007825177128188492,0.0,6,2,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250724,0.01633083716222311,0.0,6,2,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250725,0.0020126032094580698,0.0,6,2,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250728,0.0009511580008071786,0.0,6,2,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250729,0.001789705210859509,0.0,4,0,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250730,-0.008658544921044767,0.0,4,0,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250731,-0.01012878511214437,0.0,4,0,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250801,0.0036504686516067465,0.0,4,0,4,0.007722007722007722,Composite_Equal,1
Composite_Equal_D01,20250804,0.00805050278727689,0.2909441233140655,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250805,0.009085968300816857,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250806,0.009094651172212871,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250807,0.0016942817532460083,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250808,-0.004285214622306337,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250811,0.014612700297326702,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250812,0.00026838111112620084,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250813,0.0041366600161373565,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250814,-0.019325495644438508,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250815,0.01775092641095739,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250818,0.019727529030782464,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250819,0.00903614871513576,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250820,0.009165231992120229,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250821,-0.0016521718025225784,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250822,0.009530959607483562,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250825,0.01131749537498132,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250826,0.002260755687674938,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250827,-0.025648735836632127,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250828,0.006540874535806349,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250829,-0.003474151820460686,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250901,0.0127055147854196,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250902,-0.013262535404414369,0.37379576107899803,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250903,-0.02034345505998994,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250904,-0.005286113595974565,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250905,0.02180272986137304,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250908,0.009459617900473066,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250909,-0.012644138401921598,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250910,0.0005552112830306354,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250911,0.014417733671636726,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250912,0.0026728155975968004,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250915,0.0007928767654439361,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250916,0.011835671514309158,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250917,0.0010837256698924232,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250918,-0.011573414721810688,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250919,-0.006877126442945005,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250922,0.00022260593125456192,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250923,-0.020164463524728546,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250924,0.016043482091034632,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250925,-0.0064098793492307375,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250926,-0.010114583436835908,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250929,0.00657198782602793,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20250930,0.0061953206867107,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251009,0.00877889703827695,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251010,-0.0075956991798256995,0.2519230769230769,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251013,-0.0004813012457988677,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251014,-0.007473900388471764,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251015,0.010916468937679981,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251016,-0.009828987619077486,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251017,-0.024669084988920405,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251020,0.014584326197108735,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251021,0.019723872825183435,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251022,0.0006479787330542562,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251023,0.002197497012863407,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251024,0.00030457329602246434,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251027,0.0049860453151391385,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251028,-0.0003347928932091952,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251029,0.005038476764569671,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251030,-0.007950582201381274,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251031,0.00965928753023663,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251103,0.009478414309048855,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251104,-0.007224373973734795,0.37115384615384617,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251105,0.006325853776823973,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251106,0.0007975341432433985,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251107,-0.0010245022527387035,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251110,0.008103114215771989,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251111,0.0034185993033283087,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251112,-0.006459725657664472,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251113,0.01382783155268217,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251114,-0.002036098350683075,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251117,0.007123348733140606,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251118,-0.012368328254455632,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251119,-0.012716245568649295,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251120,-0.007357569971587808,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251121,-0.039915634246743555,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251124,0.014290741210242373,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251125,0.012101938921765506,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251126,-0.0023861380450816206,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251127,-0.0003696637963421215,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251128,0.01287093707060345,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251201,0.0076702429406752285,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251202,-0.008880840710006568,0.2552783109404991,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251203,-0.012966292065649325,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251204,-0.008547829526035593,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251205,0.01494118131475982,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251208,0.011063454337478759,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251209,-0.0056376131906593005,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251210,1.2136762227384951e-05,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251211,-0.015035918532954341,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251212,0.005588123180335404,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251215,-0.00565239616772832,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251216,-0.014424566101721341,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251217,0.008431970039055898,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251218,0.00028104397309226966,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251219,0.014176278247843031,0.0,4,4,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251222,0.006511751238674841,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251223,-0.010275045268157704,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251224,0.014658138611743933,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251225,0.01012649637086443,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251226,-0.001509592600512459,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251229,0.0009985061509207012,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251230,-0.002524722069834298,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20251231,0.0006194318115249903,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260105,0.01749953312944537,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260106,0.013390522681118368,0.2810707456978968,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260107,-0.0010517564016291217,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260108,0.012260933587907885,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260109,0.01504263742683144,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260112,0.02187360294767448,0.0,3,3,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260113,-0.01612727522601055,0.0,4,4,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260114,0.008018692527795256,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260115,-0.008508588289778933,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260116,-0.0025062865425560525,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260119,0.0042965518652273,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260120,-0.00910227421632328,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260121,0.005700753954934795,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260122,0.009681551639273877,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260123,0.01747160599612341,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260126,-0.015520718409970232,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260127,-0.004222522246701482,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260128,-0.008226021477127804,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260129,-0.007852332833396794,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260130,-0.005145858364965233,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260202,-0.022401177831712867,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260203,0.024141806803086748,0.24809160305343508,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260204,0.007604619035702758,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260205,-0.00961904577791792,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260206,0.0009458544873831598,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260209,0.019655847854632376,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260210,0.0003384894670141606,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260211,-0.004486416111213449,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260212,-0.002578868913386924,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260213,-0.003023566226981811,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260224,0.013077391487596495,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260225,0.01246810681599813,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260226,-0.0029551650341523785,0.0,2,2,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260227,0.011254009275653024,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260302,-0.019645953616634435,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260303,-0.03197110681364816,0.22476190476190475,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260304,-0.006926904901848801,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260305,0.014104040405091497,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260306,0.014238332943420591,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260309,-0.005114124798503442,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260310,0.01661497025013532,0.0,1,1,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260311,0.00012747671851770663,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260312,-0.006738711027863202,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260313,-0.005473783423934034,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260316,0.006247370003845448,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260317,-0.015601288659811759,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260318,0.003994819516647526,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260319,-0.024822545652420456,0.0,0,0,0,0.0,Composite_Equal,1
Composite_Equal_D01,20260320,-0.021912985181118262,0.0,0,0,0,0.0,Composite_Equal,1
