composite_factor,trade_date,bucket,average_forward_return,stock_count
Composite_RollingRankIC,20220128,4,0.042086416583189956,443
Composite_RollingRankIC,20220128,5,0.03507246161273485,442
Composite_RollingRankIC,20220128,6,0.02864969248395448,442
Composite_RollingRankIC,20220128,7,0.02929992796346945,443
Composite_RollingRankIC,20220128,8,0.0317060289163252,442
Composite_RollingRankIC,20220128,9,0.026111056743011996,442
Composite_RollingRankIC,20220128,10,0.027356963206245085,443
Composite_RollingRankIC,20220228,1,-0.06411149491236312,444
Composite_RollingRankIC,20220228,2,-0.0759225052644691,445
Composite_RollingRankIC,20220228,3,-0.070416470757475,444
Composite_RollingRankIC,20220228,4,-0.0745453913612979,445
Composite_RollingRankIC,20220228,5,-0.07340003629152174,444
Composite_RollingRankIC,20220228,6,-0.06738381002074789,445
Composite_RollingRankIC,20220228,7,-0.06679008990869262,444
Composite_RollingRankIC,20220228,8,-0.06848024655690703,445
Composite_RollingRankIC,20220228,9,-0.055521950822623053,444
Composite_RollingRankIC,20220228,10,-0.05235964777014692,445
Composite_RollingRankIC,20220331,1,-0.16572426473999385,447
Composite_RollingRankIC,20220331,2,-0.14697878984041954,448
Composite_RollingRankIC,20220331,3,-0.13593538058942048,448
Composite_RollingRankIC,20220331,4,-0.13594894428073317,448
Composite_RollingRankIC,20220331,5,-0.13302716904410258,448
Composite_RollingRankIC,20220331,6,-0.12368433679668435,448
Composite_RollingRankIC,20220331,7,-0.12502924215419708,447
Composite_RollingRankIC,20220331,8,-0.12161274347525917,448
Composite_RollingRankIC,20220331,9,-0.12213312140800867,448
Composite_RollingRankIC,20220331,10,-0.13568251650508176,448
Composite_RollingRankIC,20220429,1,0.12263298115333446,440
Composite_RollingRankIC,20220429,2,0.12226070670885426,442
Composite_RollingRankIC,20220429,3,0.11300641460088615,443
Composite_RollingRankIC,20220429,4,0.10781563298947165,443
Composite_RollingRankIC,20220429,5,0.10367369759963432,443
Composite_RollingRankIC,20220429,6,0.0996001462626846,443
Composite_RollingRankIC,20220429,7,0.08875105213425764,443
Composite_RollingRankIC,20220429,8,0.08544321814467416,443
Composite_RollingRankIC,20220429,9,0.07712080100491775,443
Composite_RollingRankIC,20220429,10,0.058702233365917615,443
Composite_RollingRankIC,20220531,1,0.08791505126669667,442
Composite_RollingRankIC,20220531,2,0.0845522486854404,450
Composite_RollingRankIC,20220531,3,0.07981038047699239,449
Composite_RollingRankIC,20220531,4,0.07492523768974221,450
Composite_RollingRankIC,20220531,5,0.08964073302447234,449
Composite_RollingRankIC,20220531,6,0.06771518132764812,448
Composite_RollingRankIC,20220531,7,0.07402772548212391,450
Composite_RollingRankIC,20220531,8,0.06453098079889624,449
Composite_RollingRankIC,20220531,9,0.050989313320393276,450
Composite_RollingRankIC,20220531,10,0.04911162188699043,450
Composite_RollingRankIC,20220630,1,0.04051167400734113,450
Composite_RollingRankIC,20220630,2,0.03532778850141107,452
Composite_RollingRankIC,20220630,3,0.03383160548653578,451
Composite_RollingRankIC,20220630,4,0.034666856124692724,452
Composite_RollingRankIC,20220630,5,0.044868969130721435,453
Composite_RollingRankIC,20220630,6,0.042698111270274786,452
Composite_RollingRankIC,20220630,7,0.03816482527519766,451
Composite_RollingRankIC,20220630,8,0.041836199231702724,452
Composite_RollingRankIC,20220630,9,0.03921504840255954,452
Composite_RollingRankIC,20220630,10,0.025050069172266137,453
Composite_RollingRankIC,20220729,1,-0.06443026953989194,455
Composite_RollingRankIC,20220729,2,-0.05797862269028084,456
Composite_RollingRankIC,20220729,3,-0.046694210594601875,455
Composite_RollingRankIC,20220729,4,-0.04445097546316307,456
Composite_RollingRankIC,20220729,5,-0.0375814895786623,456
Composite_RollingRankIC,20220729,6,-0.034932161625505026,455
Composite_RollingRankIC,20220729,7,-0.026334380265350114,456
Composite_RollingRankIC,20220729,8,-0.02903166116332832,455
Composite_RollingRankIC,20220729,9,-0.027887104597323218,456
Composite_RollingRankIC,20220729,10,-0.04679820581407269,456
Composite_RollingRankIC,20220831,1,-0.11531625888371613,460
Composite_RollingRankIC,20220831,2,-0.11283488080532456,461
Composite_RollingRankIC,20220831,3,-0.11393486735904668,461
Composite_RollingRankIC,20220831,4,-0.09733963455417757,461
Composite_RollingRankIC,20220831,5,-0.10097978894430722,461
Composite_RollingRankIC,20220831,6,-0.10000327605897974,460
Composite_RollingRankIC,20220831,7,-0.08872662289422338,461
Composite_RollingRankIC,20220831,8,-0.0924746297624652,461
Composite_RollingRankIC,20220831,9,-0.09259725108554777,461
Composite_RollingRankIC,20220831,10,-0.08334143377969327,461
Composite_RollingRankIC,20220930,1,0.07033872833337888,465
Composite_RollingRankIC,20220930,2,0.08997001365106429,466
Composite_RollingRankIC,20220930,3,0.07831883839697838,465
Composite_RollingRankIC,20220930,4,0.09519020598745935,466
Composite_RollingRankIC,20220930,5,0.09301060202016723,465
Composite_RollingRankIC,20220930,6,0.07652744793629312,466
Composite_RollingRankIC,20220930,7,0.10640581229747223,465
Composite_RollingRankIC,20220930,8,0.08228813525775173,466
Composite_RollingRankIC,20220930,9,0.08410201196974412,465
Composite_RollingRankIC,20220930,10,0.044018333903795705,466
Composite_RollingRankIC,20221031,1,0.054559007308240266,468
Composite_RollingRankIC,20221031,2,0.05792713182527262,469
Composite_RollingRankIC,20221031,3,0.06504094996468951,468
Composite_RollingRankIC,20221031,4,0.048480833016666995,469
Composite_RollingRankIC,20221031,5,0.05521847690246936,468
Composite_RollingRankIC,20221031,6,0.05835940062969846,469
Composite_RollingRankIC,20221031,7,0.0591945621816259,468
Composite_RollingRankIC,20221031,8,0.056331195796137795,469
Composite_RollingRankIC,20221031,9,0.05604052130779367,468
Composite_RollingRankIC,20221031,10,0.058359613460931936,469
Composite_RollingRankIC,20221130,1,-0.029004413221996102,472
Composite_RollingRankIC,20221130,2,-0.03397828440557952,473
Composite_RollingRankIC,20221130,3,-0.023649978538349666,473
Composite_RollingRankIC,20221130,4,-0.027492937702408356,472
Composite_RollingRankIC,20221130,5,-0.03220656400143343,473
Composite_RollingRankIC,20221130,6,-0.029410941036538584,473
Composite_RollingRankIC,20221130,7,-0.029057153818263,472
Composite_RollingRankIC,20221130,8,-0.027218423023263133,473
Composite_RollingRankIC,20221130,9,-0.030429959405505164,473
Composite_RollingRankIC,20221130,10,-0.027885556209017295,473
Composite_RollingRankIC,20221230,1,0.07122958929610859,472
Composite_RollingRankIC,20221230,2,0.07348624650777491,473
Composite_RollingRankIC,20221230,3,0.0775207168011941,473
Composite_RollingRankIC,20221230,4,0.08425786251641308,472
Composite_RollingRankIC,20221230,5,0.08250403004068546,473
Composite_RollingRankIC,20221230,6,0.0784809457460918,473
Composite_RollingRankIC,20221230,7,0.07325899505840046,471
Composite_RollingRankIC,20221230,8,0.07651918292575743,473
Composite_RollingRankIC,20221230,9,0.07294043778020004,473
Composite_RollingRankIC,20221230,10,0.06540462901552736,473
Composite_RollingRankIC,20230131,1,-0.013805198184879575,478
Composite_RollingRankIC,20230131,2,0.0020772086632905554,479
Composite_RollingRankIC,20230131,3,0.012116089434782094,478
Composite_RollingRankIC,20230131,4,0.026699276976700114,479
Composite_RollingRankIC,20230131,5,0.03211419357288472,478
Composite_RollingRankIC,20230131,6,0.0373032053319167,479
Composite_RollingRankIC,20230131,7,0.026017519576881087,478
Composite_RollingRankIC,20230131,8,0.03654646835855889,479
Composite_RollingRankIC,20230131,9,0.029140013926279875,478
Composite_RollingRankIC,20230131,10,0.03412748215861574,478
Composite_RollingRankIC,20230228,1,-0.036804136792684475,481
Composite_RollingRankIC,20230228,2,-0.03410881722895033,481
Composite_RollingRankIC,20230228,3,-0.014694127764810534,481
Composite_RollingRankIC,20230228,4,-0.0036791585868041665,481
Composite_RollingRankIC,20230228,5,-0.01209153586472159,482
Composite_RollingRankIC,20230228,6,0.0016042837258591473,481
Composite_RollingRankIC,20230228,7,-0.005428577968149866,481
Composite_RollingRankIC,20230228,8,-0.0013592576194376743,481
Composite_RollingRankIC,20230228,9,0.0033853780446039964,481
Composite_RollingRankIC,20230228,10,0.005869536495257535,482
Composite_RollingRankIC,20230331,1,-0.07543973135958158,483
Composite_RollingRankIC,20230331,2,-0.05399170735318206,485
Composite_RollingRankIC,20230331,3,-0.04272568774335426,484
Composite_RollingRankIC,20230331,4,-0.035281280099651646,485
Composite_RollingRankIC,20230331,5,-0.030882231999879176,484
Composite_RollingRankIC,20230331,6,-0.0321431293108726,485
Composite_RollingRankIC,20230331,7,-0.015908450492104785,484
Composite_RollingRankIC,20230331,8,-0.014715081538686038,485
Composite_RollingRankIC,20230331,9,-0.009071215694082839,484
Composite_RollingRankIC,20230331,10,0.008887391070435435,485
Composite_RollingRankIC,20230428,1,0.00940786762900973,482
Composite_RollingRankIC,20230428,2,0.004986914319968077,482
Composite_RollingRankIC,20230428,3,-0.004404501286718778,483
Composite_RollingRankIC,20230428,4,0.004295476929471431,482
Composite_RollingRankIC,20230428,5,0.012896028023808554,483
Composite_RollingRankIC,20230428,6,0.009805371401614629,482
Composite_RollingRankIC,20230428,7,0.004615119773201399,482
Composite_RollingRankIC,20230428,8,0.009343407478401877,483
Composite_RollingRankIC,20230428,9,0.004820858980776496,482
Composite_RollingRankIC,20230428,10,0.00023544330639213963,483
Composite_RollingRankIC,20230531,1,0.03089926708466417,487
Composite_RollingRankIC,20230531,2,0.03762549953429401,489
Composite_RollingRankIC,20230531,3,0.029897207770132505,489
Composite_RollingRankIC,20230531,4,0.025588656490594868,489
Composite_RollingRankIC,20230531,5,0.026503890053148745,489
Composite_RollingRankIC,20230531,6,0.023773433612306476,489
Composite_RollingRankIC,20230531,7,0.022386715646424214,489
Composite_RollingRankIC,20230531,8,0.021941551862735616,489
Composite_RollingRankIC,20230531,9,0.0183861650570906,489
Composite_RollingRankIC,20230531,10,0.01344403745921635,489
Composite_RollingRankIC,20230630,1,-0.04615257711343052,480
Composite_RollingRankIC,20230630,2,-0.020705774887543358,494
Composite_RollingRankIC,20230630,3,-0.008478755797313784,494
Composite_RollingRankIC,20230630,4,-0.010640920658265012,493
Composite_RollingRankIC,20230630,5,-0.0004495125476517886,494
Composite_RollingRankIC,20230630,6,0.0011708738823286201,494
Composite_RollingRankIC,20230630,7,0.012651922307375964,494
Composite_RollingRankIC,20230630,8,0.022997455841429534,494
Composite_RollingRankIC,20230630,9,0.027400447082491425,494
Composite_RollingRankIC,20230630,10,0.03690752623446781,494
Composite_RollingRankIC,20230731,1,-0.0361634572748471,496
Composite_RollingRankIC,20230731,2,-0.036280691536204446,497
Composite_RollingRankIC,20230731,3,-0.042654834822738616,497
Composite_RollingRankIC,20230731,4,-0.03937724596611712,497
Composite_RollingRankIC,20230731,5,-0.034798434483273626,497
Composite_RollingRankIC,20230731,6,-0.03191131898908008,496
Composite_RollingRankIC,20230731,7,-0.030769646694588218,497
Composite_RollingRankIC,20230731,8,-0.03738046541405909,497
Composite_RollingRankIC,20230731,9,-0.03581215155303261,497
Composite_RollingRankIC,20230731,10,-0.03370283928226995,497
Composite_RollingRankIC,20230831,1,-0.013890597624367217,500
Composite_RollingRankIC,20230831,2,-0.009031515247571873,500
Composite_RollingRankIC,20230831,3,-0.009007659455648678,500
Composite_RollingRankIC,20230831,4,-0.007784013953280563,500
Composite_RollingRankIC,20230831,5,-0.013721781058478912,500
Composite_RollingRankIC,20230831,6,-0.011870785178871334,500
Composite_RollingRankIC,20230831,7,-0.005492878696456689,500
Composite_RollingRankIC,20230831,8,-0.0015368980136720868,500
Composite_RollingRankIC,20230831,9,-0.007043956520500606,500
Composite_RollingRankIC,20230831,10,0.0049679759959639245,501
Composite_RollingRankIC,20230928,1,-0.012038539586098537,501
Composite_RollingRankIC,20230928,2,-0.007543215746728046,502
Composite_RollingRankIC,20230928,3,-0.007632904016802008,502
Composite_RollingRankIC,20230928,4,-0.0064706435883918985,502
Composite_RollingRankIC,20230928,5,-0.006414185045579457,502
Composite_RollingRankIC,20230928,6,-0.0040815074114150165,501
Composite_RollingRankIC,20230928,7,-0.006836588683993854,502
Composite_RollingRankIC,20230928,8,0.0060859046271592625,502
Composite_RollingRankIC,20230928,9,-0.00324868794656877,502
Composite_RollingRankIC,20230928,10,-0.007104956446498658,501
Composite_RollingRankIC,20231031,1,0.08355981406636415,502
Composite_RollingRankIC,20231031,2,0.05900996497159963,503
Composite_RollingRankIC,20231031,3,0.03756914391574842,503
Composite_RollingRankIC,20231031,4,0.03888027770233665,503
Composite_RollingRankIC,20231031,5,0.03288940446073721,504
Composite_RollingRankIC,20231031,6,0.039869877989599595,503
Composite_RollingRankIC,20231031,7,0.045525575185828615,503
Composite_RollingRankIC,20231031,8,0.043028881730977936,503
Composite_RollingRankIC,20231031,9,0.05181684072620268,503
Composite_RollingRankIC,20231031,10,0.11486242766535312,503
Composite_RollingRankIC,20231130,1,-0.01329125942601535,504
Composite_RollingRankIC,20231130,2,-0.01776315012765338,505
Composite_RollingRankIC,20231130,3,-0.015202453174058989,505
Composite_RollingRankIC,20231130,4,-0.01876175161532429,505
Composite_RollingRankIC,20231130,5,-0.012331858337311525,505
Composite_RollingRankIC,20231130,6,-0.010641373737620969,505
Composite_RollingRankIC,20231130,7,0.00970652952409307,505
Composite_RollingRankIC,20231130,8,0.006362018438453705,505
Composite_RollingRankIC,20231130,9,0.023033406695485613,505
Composite_RollingRankIC,20231130,10,0.023164348796109582,504
Composite_RollingRankIC,20231229,1,-0.23699630002567965,506
Composite_RollingRankIC,20231229,2,-0.22566430787065747,507
Composite_RollingRankIC,20231229,3,-0.21005089339915536,506
Composite_RollingRankIC,20231229,4,-0.20271297551073503,507
Composite_RollingRankIC,20231229,5,-0.20007324904806326,506
Composite_RollingRankIC,20231229,6,-0.1940592695751313,507
Composite_RollingRankIC,20231229,7,-0.20068621122601735,506
Composite_RollingRankIC,20231229,8,-0.18662263784535943,507
Composite_RollingRankIC,20231229,9,-0.18765460951399374,506
Composite_RollingRankIC,20231229,10,-0.1715249298957119,507
Composite_RollingRankIC,20240131,1,0.14519564164673454,508
Composite_RollingRankIC,20240131,2,0.1058852628020381,509
Composite_RollingRankIC,20240131,3,0.09256910276120844,508
Composite_RollingRankIC,20240131,4,0.09129885614404092,509
Composite_RollingRankIC,20240131,5,0.09093469109965036,508
Composite_RollingRankIC,20240131,6,0.08267384413211605,509
Composite_RollingRankIC,20240131,7,0.07075186887953336,508
Composite_RollingRankIC,20240131,8,0.07147792052310771,509
Composite_RollingRankIC,20240131,9,0.06793352966176942,508
Composite_RollingRankIC,20240131,10,0.06910286609834719,509
Composite_RollingRankIC,20240229,1,0.041436707535381825,508
Composite_RollingRankIC,20240229,2,0.04256599541662209,509
Composite_RollingRankIC,20240229,3,0.04950961642741601,509
Composite_RollingRankIC,20240229,4,0.04944942739240131,509
Composite_RollingRankIC,20240229,5,0.048103189239776106,509
Composite_RollingRankIC,20240229,6,0.05530681058169881,509
Composite_RollingRankIC,20240229,7,0.05452062727588231,509
Composite_RollingRankIC,20240229,8,0.06123060805963605,509
Composite_RollingRankIC,20240229,9,0.05585518615708101,509
Composite_RollingRankIC,20240229,10,0.04405849488086374,509
Composite_RollingRankIC,20240329,1,-0.06581412642325189,507
Composite_RollingRankIC,20240329,2,-0.04236784259933527,510
Composite_RollingRankIC,20240329,3,-0.01606189005916287,510
Composite_RollingRankIC,20240329,4,-0.019368107994789326,510
Composite_RollingRankIC,20240329,5,-0.00939400741721226,510
Composite_RollingRankIC,20240329,6,-0.0033976922799996614,510
Composite_RollingRankIC,20240329,7,-0.0037518653056625973,510
Composite_RollingRankIC,20240329,8,0.006096157398969084,510
Composite_RollingRankIC,20240329,9,0.008637139659323431,510
Composite_RollingRankIC,20240329,10,0.004247342166824987,510
Composite_RollingRankIC,20240430,1,-0.06657646190414693,506
Composite_RollingRankIC,20240430,2,-0.05825108485367991,506
Composite_RollingRankIC,20240430,3,-0.056095325733517484,507
Composite_RollingRankIC,20240430,4,-0.04168959726584201,506
Composite_RollingRankIC,20240430,5,-0.04742133612651372,507
Composite_RollingRankIC,20240430,6,-0.04810295243056608,506
Composite_RollingRankIC,20240430,7,-0.03956852275351518,506
Composite_RollingRankIC,20240430,8,-0.041618844313308506,507
Composite_RollingRankIC,20240430,9,-0.03399670300195929,506
Composite_RollingRankIC,20240430,10,-0.03914578554044744,507
Composite_RollingRankIC,20240531,1,-0.0690225317811151,509
Composite_RollingRankIC,20240531,2,-0.06312088953280451,508
Composite_RollingRankIC,20240531,3,-0.06775901317608113,509
Composite_RollingRankIC,20240531,4,-0.0634018253007593,510
Composite_RollingRankIC,20240531,5,-0.0566379912918718,509
Composite_RollingRankIC,20240531,6,-0.05505350967045566,509
Composite_RollingRankIC,20240531,7,-0.04928361759288654,510
Composite_RollingRankIC,20240531,8,-0.04909817483670156,509
Composite_RollingRankIC,20240531,9,-0.048417350497369144,509
Composite_RollingRankIC,20240531,10,-0.04593753088996471,510
Composite_RollingRankIC,20240628,1,0.026237411312261722,508
Composite_RollingRankIC,20240628,2,0.011159358952702925,510
Composite_RollingRankIC,20240628,3,0.014362543141473233,510
Composite_RollingRankIC,20240628,4,0.011959073865529985,510
Composite_RollingRankIC,20240628,5,0.003791960573403483,510
Composite_RollingRankIC,20240628,6,0.003543468160215296,510
Composite_RollingRankIC,20240628,7,-0.008059492401092893,510
Composite_RollingRankIC,20240628,8,-0.011488757590809029,510
Composite_RollingRankIC,20240628,9,-0.01674446560770074,510
Composite_RollingRankIC,20240628,10,-0.026157557719051733,511
Composite_RollingRankIC,20240731,1,-0.06527980112329862,510
Composite_RollingRankIC,20240731,2,-0.06121947545056783,510
Composite_RollingRankIC,20240731,3,-0.061508315727586804,510
Composite_RollingRankIC,20240731,4,-0.05486230633525345,510
Composite_RollingRankIC,20240731,5,-0.05003397792914947,510
Composite_RollingRankIC,20240731,6,-0.05250263597941237,510
Composite_RollingRankIC,20240731,7,-0.052888447796272366,510
Composite_RollingRankIC,20240731,8,-0.05173005451047328,510
Composite_RollingRankIC,20240731,9,-0.05347120974734462,510
Composite_RollingRankIC,20240731,10,-0.05396685229957641,510
Composite_RollingRankIC,20240830,1,0.45323386016128564,510
Composite_RollingRankIC,20240830,2,0.41701163917608475,511
Composite_RollingRankIC,20240830,3,0.39454565545359244,511
Composite_RollingRankIC,20240830,4,0.3864770133352156,511
Composite_RollingRankIC,20240830,5,0.3598628299253561,511
Composite_RollingRankIC,20240830,6,0.35937487742794744,510
Composite_RollingRankIC,20240830,7,0.3408157576392607,511
Composite_RollingRankIC,20240830,8,0.34710148992590184,511
Composite_RollingRankIC,20240830,9,0.33304694480469405,511
Composite_RollingRankIC,20240830,10,0.3323402808766203,511
Composite_RollingRankIC,20240930,1,0.0067618330994467166,511
Composite_RollingRankIC,20240930,2,-0.018952286386164217,511
Composite_RollingRankIC,20240930,3,-0.04296319796127614,511
Composite_RollingRankIC,20240930,4,-0.031264755845442305,511
Composite_RollingRankIC,20240930,5,-0.040793531615553505,511
Composite_RollingRankIC,20240930,6,-0.04353613079578519,511
Composite_RollingRankIC,20240930,7,-0.042770129919089205,510
Composite_RollingRankIC,20240930,8,-0.055357130416766875,511
Composite_RollingRankIC,20240930,9,-0.05505552652782634,511
Composite_RollingRankIC,20240930,10,-0.052212205687063494,511
Composite_RollingRankIC,20241031,1,0.1033238954661964,511
Composite_RollingRankIC,20241031,2,0.1394606062585068,512
Composite_RollingRankIC,20241031,3,0.12666521737725814,511
Composite_RollingRankIC,20241031,4,0.12570712878931975,512
Composite_RollingRankIC,20241031,5,0.1263092675985227,511
Composite_RollingRankIC,20241031,6,0.12087659765163636,512
Composite_RollingRankIC,20241031,7,0.09556848202200194,510
Composite_RollingRankIC,20241031,8,0.10593991092993255,512
Composite_RollingRankIC,20241031,9,0.1131264264638234,511
Composite_RollingRankIC,20241031,10,0.09126239748076129,512
Composite_RollingRankIC,20241129,1,-0.15053287588971812,512
Composite_RollingRankIC,20241129,2,-0.1260462557207257,513
Composite_RollingRankIC,20241129,3,-0.10917806440288316,513
Composite_RollingRankIC,20241129,4,-0.0968182206489387,513
Composite_RollingRankIC,20241129,5,-0.08085404900602665,513
Composite_RollingRankIC,20241129,6,-0.07795950676648979,513
Composite_RollingRankIC,20241129,7,-0.0728672744252102,513
Composite_RollingRankIC,20241129,8,-0.060658969213481316,513
Composite_RollingRankIC,20241129,9,-0.05903584472184879,513
Composite_RollingRankIC,20241129,10,-0.04665929447904632,513
Composite_RollingRankIC,20241231,1,-0.0139903062906029,513
Composite_RollingRankIC,20241231,2,0.012665377353078495,514
Composite_RollingRankIC,20241231,3,0.010356416793132586,514
Composite_RollingRankIC,20241231,4,0.011804209673702154,513
Composite_RollingRankIC,20241231,5,0.020572465484728436,514
Composite_RollingRankIC,20241231,6,0.02057089951075086,514
Composite_RollingRankIC,20241231,7,0.01733921740655749,513
Composite_RollingRankIC,20241231,8,0.026561374836908465,514
Composite_RollingRankIC,20241231,9,0.02172762996496721,514
Composite_RollingRankIC,20241231,10,0.012948806331223433,514
Composite_RollingRankIC,20250127,1,0.11222317665016115,514
Composite_RollingRankIC,20250127,2,0.10243335236230647,516
Composite_RollingRankIC,20250127,3,0.10361650759078785,515
Composite_RollingRankIC,20250127,4,0.07647299215422318,516
Composite_RollingRankIC,20250127,5,0.06858118993143257,516
Composite_RollingRankIC,20250127,6,0.08082816373324082,515
Composite_RollingRankIC,20250127,7,0.06528589875642182,516
Composite_RollingRankIC,20250127,8,0.06776636987570228,515
Composite_RollingRankIC,20250127,9,0.055850127502445786,516
Composite_RollingRankIC,20250127,10,0.06701200528063714,516
Composite_RollingRankIC,20250228,1,-0.0406613091262043,515
Composite_RollingRankIC,20250228,2,-0.02722598796988223,516
Composite_RollingRankIC,20250228,3,-0.0013095225303650045,515
Composite_RollingRankIC,20250228,4,-0.0007732206748250158,516
Composite_RollingRankIC,20250228,5,0.022733015691196273,515
Composite_RollingRankIC,20250228,6,0.028263840397654203,516
Composite_RollingRankIC,20250228,7,0.021149802366208923,515
Composite_RollingRankIC,20250228,8,0.026373722950705215,516
Composite_RollingRankIC,20250228,9,0.03051409444819044,515
Composite_RollingRankIC,20250228,10,0.031844616833831295,516
Composite_RollingRankIC,20250331,1,0.005473959340702788,516
Composite_RollingRankIC,20250331,2,0.02003097684228115,515
Composite_RollingRankIC,20250331,3,0.003135624124832059,516
Composite_RollingRankIC,20250331,4,0.006734623427568451,516
Composite_RollingRankIC,20250331,5,-0.00824308627750272,516
Composite_RollingRankIC,20250331,6,-0.002956338743736805,516
Composite_RollingRankIC,20250331,7,-0.01078624209312223,516
Composite_RollingRankIC,20250331,8,-0.00875630010268082,516
Composite_RollingRankIC,20250331,9,-0.011858472914308731,516
Composite_RollingRankIC,20250331,10,-0.017664419883600017,516
Composite_RollingRankIC,20250430,1,0.03227053985079996,510
Composite_RollingRankIC,20250430,2,0.02554615675998127,513
Composite_RollingRankIC,20250430,3,0.04221676811977244,513
Composite_RollingRankIC,20250430,4,0.02621720596640654,512
Composite_RollingRankIC,20250430,5,0.02889215885894412,513
Composite_RollingRankIC,20250430,6,0.03040211715782896,513
Composite_RollingRankIC,20250430,7,0.029272144209819512,512
Composite_RollingRankIC,20250430,8,0.026049415952994263,513
Composite_RollingRankIC,20250430,9,0.029656296508676235,513
Composite_RollingRankIC,20250430,10,0.030284320070158306,513
Composite_RollingRankIC,20250530,1,0.06036153369926927,515
Composite_RollingRankIC,20250530,2,0.049356298666119736,516
Composite_RollingRankIC,20250530,3,0.060643052151567095,515
Composite_RollingRankIC,20250530,4,0.06763640830657147,516
Composite_RollingRankIC,20250530,5,0.059645368054814185,516
Composite_RollingRankIC,20250530,6,0.05746520210224271,516
Composite_RollingRankIC,20250530,7,0.054886567317053166,516
Composite_RollingRankIC,20250530,8,0.061242722576511345,516
Composite_RollingRankIC,20250530,9,0.05241722345934286,516
Composite_RollingRankIC,20250530,10,0.05268269244400236,516
Composite_RollingRankIC,20250630,1,0.02191218561793724,516
Composite_RollingRankIC,20250630,2,0.041013289791218946,517
Composite_RollingRankIC,20250630,3,0.04443057387542903,518
Composite_RollingRankIC,20250630,4,0.06394622151049069,518
Composite_RollingRankIC,20250630,5,0.05618906964468909,518
Composite_RollingRankIC,20250630,6,0.0770125104614935,518
Composite_RollingRankIC,20250630,7,0.06397723970045607,517
Composite_RollingRankIC,20250630,8,0.0674555252655772,517
Composite_RollingRankIC,20250630,9,0.054678401883894265,518
Composite_RollingRankIC,20250630,10,0.0566471107445255,518
Composite_RollingRankIC,20250731,1,0.10198109308287451,519
Composite_RollingRankIC,20250731,2,0.1015597761061301,518
Composite_RollingRankIC,20250731,3,0.11161940742702997,519
Composite_RollingRankIC,20250731,4,0.10176196145283217,519
Composite_RollingRankIC,20250731,5,0.09428504450129296,519
Composite_RollingRankIC,20250731,6,0.09794412730287487,519
Composite_RollingRankIC,20250731,7,0.08768955383246142,519
Composite_RollingRankIC,20250731,8,0.08242642724216404,519
Composite_RollingRankIC,20250731,9,0.0761036440960566,519
Composite_RollingRankIC,20250731,10,0.06623584425034403,519
Composite_RollingRankIC,20250829,1,-0.015882280623757645,519
Composite_RollingRankIC,20250829,2,-0.010930597612773953,518
Composite_RollingRankIC,20250829,3,0.013313671040586552,519
Composite_RollingRankIC,20250829,4,0.022202561598655038,519
Composite_RollingRankIC,20250829,5,0.014055511082529112,520
Composite_RollingRankIC,20250829,6,0.018348526378970755,519
Composite_RollingRankIC,20250829,7,0.004404467130432313,519
Composite_RollingRankIC,20250829,8,0.005811892021512301,519
Composite_RollingRankIC,20250829,9,0.01629805428708019,519
Composite_RollingRankIC,20250829,10,0.009365956608954541,520
Composite_RollingRankIC,20250930,1,0.013177808058969776,519
Composite_RollingRankIC,20250930,2,0.008061464301505613,520
Composite_RollingRankIC,20250930,3,0.011735103273531552,520
Composite_RollingRankIC,20250930,4,0.0077834694676916834,520
Composite_RollingRankIC,20250930,5,0.019083624259673762,520
Composite_RollingRankIC,20250930,6,0.012105315269391733,520
Composite_RollingRankIC,20250930,7,0.01001687947198769,520
Composite_RollingRankIC,20250930,8,0.026476628647378986,520
Composite_RollingRankIC,20250930,9,0.021390455564359298,520
Composite_RollingRankIC,20250930,10,0.024630490974752454,521
Composite_RollingRankIC,20251031,1,-0.01629325274644499,520
Composite_RollingRankIC,20251031,2,-0.006661305801110486,520
Composite_RollingRankIC,20251031,3,-0.009599013221046528,521
Composite_RollingRankIC,20251031,4,-0.01700547822588092,521
Composite_RollingRankIC,20251031,5,-0.006791264528145447,521
Composite_RollingRankIC,20251031,6,-0.006781218972137977,521
Composite_RollingRankIC,20251031,7,-0.010460268073238212,521
Composite_RollingRankIC,20251031,8,-0.011349133158415995,521
Composite_RollingRankIC,20251031,9,-0.007252245033960459,521
Composite_RollingRankIC,20251031,10,-0.0077183707409727124,521
Composite_RollingRankIC,20251128,1,0.02622218867032066,521
Composite_RollingRankIC,20251128,2,0.036205338892962166,521
Composite_RollingRankIC,20251128,3,0.027811273521447154,522
Composite_RollingRankIC,20251128,4,0.042668576350911876,521
Composite_RollingRankIC,20251128,5,0.02875923743911902,522
Composite_RollingRankIC,20251128,6,0.03586175237895782,521
Composite_RollingRankIC,20251128,7,0.03897224243361756,521
Composite_RollingRankIC,20251128,8,0.034075616220893605,522
Composite_RollingRankIC,20251128,9,0.01980607621805136,521
Composite_RollingRankIC,20251128,10,0.013713302512226886,522
Composite_RollingRankIC,20251231,1,0.004270654401313431,523
Composite_RollingRankIC,20251231,2,0.03177458265365073,523
Composite_RollingRankIC,20251231,3,0.03255519312843249,523
Composite_RollingRankIC,20251231,4,0.025713463692095942,524
Composite_RollingRankIC,20251231,5,0.0410349614333411,522
Composite_RollingRankIC,20251231,6,0.04866414924528389,523
Composite_RollingRankIC,20251231,7,0.0434547956509927,524
