run_id,fold_id,signal_date,trade_date,strategy_id,strategy_type,selected_factor,portfolio_leg,gross_return,turnover,transaction_cost,net_return,benchmark_return,excess_return,missing_return_count,suspended_return_count,invalid_missing_return_count,invalid_missing_weight
wf_70bd8295acfc,F001,20250228,20250305,Champion_SingleFactor,champion_single,PE_TTM,d1,0.007285771460342391,0.0,0.0,0.007285771460342391,0.004624073541137141,0.0026616979192052494,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Champion_SingleFactor,champion_single,PE_TTM,d10,0.007286443545788268,0.0,0.0,0.007286443545788268,0.004624073541137141,0.0026623700046511265,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Champion_SingleFactor,champion_single,PE_TTM,long_short,6.720854458771089e-07,0.0,0.0,6.720854458771089e-07,0.004624073541137141,6.720854458771089e-07,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Champion_SingleFactor,champion_single,PE_TTM,top20,0.006488503493215042,0.0,0.0,0.006488503493215042,0.004624073541137141,0.0018644299520779008,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_Equal,multifactor,PE_TTM,d1,0.0004391239329703348,0.0,0.0,0.0004391239329703348,0.004624073541137141,-0.004184949608166806,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_Equal,multifactor,PE_TTM,d10,0.005930743319356499,0.0,0.0,0.005930743319356499,0.004624073541137141,0.0013066697782193578,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_Equal,multifactor,PE_TTM,long_short,0.005491619386386164,0.0,0.0,0.005491619386386164,0.004624073541137141,0.005491619386386164,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_Equal,multifactor,PE_TTM,top20,0.006174327086488238,0.0,0.0,0.006174327086488238,0.004624073541137141,0.0015502535453510964,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.0037410248799063872,0.0,0.0,0.0037410248799063872,0.004624073541137141,-0.0008830486612307542,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.0016821425288836174,0.0,0.0,0.0016821425288836174,0.004624073541137141,-0.0029419310122535238,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_RollingRankIC,multifactor,PE_TTM,long_short,-0.0020588823510227696,0.0,0.0,-0.0020588823510227696,0.004624073541137141,-0.0020588823510227696,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250305,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.0017446467416663341,0.0,0.0,0.0017446467416663341,0.004624073541137141,-0.0028794267994708073,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Benchmark_000985_CSI,benchmark,,benchmark,0.016502137777032022,0.0,0.0,0.016502137777032022,0.016502137777032022,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Champion_SingleFactor,champion_single,PE_TTM,d1,0.02121475599984567,0.0,0.0,0.02121475599984567,0.016502137777032022,0.004712618222813648,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Champion_SingleFactor,champion_single,PE_TTM,d10,0.02330686013525875,0.0,0.0,0.02330686013525875,0.016502137777032022,0.006804722358226729,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Champion_SingleFactor,champion_single,PE_TTM,long_short,0.002092104135413081,0.0,0.0,0.002092104135413081,0.016502137777032022,0.002092104135413081,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Champion_SingleFactor,champion_single,PE_TTM,top20,0.01793858317081374,0.0,0.0,0.01793858317081374,0.016502137777032022,0.001436445393781717,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_Equal,multifactor,PE_TTM,d1,0.017808832159486136,0.0,0.0,0.017808832159486136,0.016502137777032022,0.0013066943824541141,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_Equal,multifactor,PE_TTM,d10,0.01746757415432789,0.0,0.0,0.01746757415432789,0.016502137777032022,0.0009654363772958682,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_Equal,multifactor,PE_TTM,long_short,-0.0003412580051582459,0.0,0.0,-0.0003412580051582459,0.016502137777032022,-0.0003412580051582459,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_Equal,multifactor,PE_TTM,top20,0.01719898333778532,0.0,0.0,0.01719898333778532,0.016502137777032022,0.0006968455607532995,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.01895866642793758,0.0,0.0,0.01895866642793758,0.016502137777032022,0.002456528650905558,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.01344236326649314,0.0,0.0,0.01344236326649314,0.016502137777032022,-0.0030597745105388815,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_RollingRankIC,multifactor,PE_TTM,long_short,-0.00551630316144444,0.0,0.0,-0.00551630316144444,0.016502137777032022,-0.00551630316144444,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250306,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.013318121112674197,0.0,0.0,0.013318121112674197,0.016502137777032022,-0.0031840166643578253,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Benchmark_000985_CSI,benchmark,,benchmark,-0.004250829101708042,0.0,0.0,-0.004250829101708042,-0.004250829101708042,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Champion_SingleFactor,champion_single,PE_TTM,d1,-0.00654149851307298,0.0,0.0,-0.00654149851307298,-0.004250829101708042,-0.0022906694113649373,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Champion_SingleFactor,champion_single,PE_TTM,d10,-0.0003126089735253881,0.0,0.0,-0.0003126089735253881,-0.004250829101708042,0.003938220128182655,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Champion_SingleFactor,champion_single,PE_TTM,long_short,0.006228889539547592,0.0,0.0,0.006228889539547592,-0.004250829101708042,0.006228889539547592,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Champion_SingleFactor,champion_single,PE_TTM,top20,-0.00011144644737174279,0.0,0.0,-0.00011144644737174279,-0.004250829101708042,0.0041393826543363,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_Equal,multifactor,PE_TTM,d1,-0.010188946251427787,0.0,0.0,-0.010188946251427787,-0.004250829101708042,-0.005938117149719745,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_Equal,multifactor,PE_TTM,d10,-0.0028735521689141584,0.0,0.0,-0.0028735521689141584,-0.004250829101708042,0.001377276932793884,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_Equal,multifactor,PE_TTM,long_short,0.007315394082513629,0.0,0.0,0.007315394082513629,-0.004250829101708042,0.007315394082513629,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_Equal,multifactor,PE_TTM,top20,-0.0012032757585885869,0.0,0.0,-0.0012032757585885869,-0.004250829101708042,0.0030475533431194553,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_RollingRankIC,multifactor,PE_TTM,d1,-0.012731421904929855,0.0,0.0,-0.012731421904929855,-0.004250829101708042,-0.008480592803221812,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_RollingRankIC,multifactor,PE_TTM,d10,-0.0007156075825393829,0.0,0.0,-0.0007156075825393829,-0.004250829101708042,0.0035352215191686593,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_RollingRankIC,multifactor,PE_TTM,long_short,0.012015814322390472,0.0,0.0,0.012015814322390472,-0.004250829101708042,0.012015814322390472,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250307,Composite_RollingRankIC,multifactor,PE_TTM,top20,1.9288442182773445e-05,0.0,0.0,1.9288442182773445e-05,-0.004250829101708042,0.0042701175438908156,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Benchmark_000985_CSI,benchmark,,benchmark,-0.0006438963787678276,0.0,0.0,-0.0006438963787678276,-0.0006438963787678276,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Champion_SingleFactor,champion_single,PE_TTM,d1,0.006175255126003409,0.0,0.0,0.006175255126003409,-0.0006438963787678276,0.006819151504771237,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Champion_SingleFactor,champion_single,PE_TTM,d10,0.003190132907850439,0.0,0.0,0.003190132907850439,-0.0006438963787678276,0.0038340292866182665,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Champion_SingleFactor,champion_single,PE_TTM,long_short,-0.0029851222181529703,0.0,0.0,-0.0029851222181529703,-0.0006438963787678276,-0.0029851222181529703,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Champion_SingleFactor,champion_single,PE_TTM,top20,0.005724946983736926,0.0,0.0,0.005724946983736926,-0.0006438963787678276,0.0063688433625047535,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_Equal,multifactor,PE_TTM,d1,0.008655694171775773,0.0,0.0,0.008655694171775773,-0.0006438963787678276,0.0092995905505436,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_Equal,multifactor,PE_TTM,d10,0.00566297598218361,0.0,0.0,0.00566297598218361,-0.0006438963787678276,0.006306872360951438,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_Equal,multifactor,PE_TTM,long_short,-0.0029927181895921624,0.0,0.0,-0.0029927181895921624,-0.0006438963787678276,-0.0029927181895921624,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_Equal,multifactor,PE_TTM,top20,0.0060428057560207304,0.0,0.0,0.0060428057560207304,-0.0006438963787678276,0.006686702134788558,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.008504774017256436,0.0,0.0,0.008504774017256436,-0.0006438963787678276,0.009148670396024263,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.007057290080340479,0.0,0.0,0.007057290080340479,-0.0006438963787678276,0.0077011864591083065,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_RollingRankIC,multifactor,PE_TTM,long_short,-0.0014474839369159566,0.0,0.0,-0.0014474839369159566,-0.0006438963787678276,-0.0014474839369159566,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250310,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.007060572681467644,0.0,0.0,0.007060572681467644,-0.0006438963787678276,0.007704469060235471,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Benchmark_000985_CSI,benchmark,,benchmark,0.003739959946607474,0.0,0.0,0.003739959946607474,0.003739959946607474,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Champion_SingleFactor,champion_single,PE_TTM,d1,0.0012351320057796857,0.0,0.0,0.0012351320057796857,0.003739959946607474,-0.0025048279408277883,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Champion_SingleFactor,champion_single,PE_TTM,d10,0.009172116285808746,0.0,0.0,0.009172116285808746,0.003739959946607474,0.005432156339201272,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Champion_SingleFactor,champion_single,PE_TTM,long_short,0.00793698428002906,0.0,0.0,0.00793698428002906,0.003739959946607474,0.00793698428002906,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Champion_SingleFactor,champion_single,PE_TTM,top20,0.0061877600634300915,0.0,0.0,0.0061877600634300915,0.003739959946607474,0.0024478001168226175,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_Equal,multifactor,PE_TTM,d1,0.004736619838810547,0.0,0.0,0.004736619838810547,0.003739959946607474,0.0009966598922030731,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_Equal,multifactor,PE_TTM,d10,0.004621145355571404,0.0,0.0,0.004621145355571404,0.003739959946607474,0.00088118540896393,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_Equal,multifactor,PE_TTM,long_short,-0.0001154744832391431,0.0,0.0,-0.0001154744832391431,0.003739959946607474,-0.0001154744832391431,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_Equal,multifactor,PE_TTM,top20,0.004515341667875766,0.0,0.0,0.004515341667875766,0.003739959946607474,0.000775381721268292,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.0040389727299544285,0.0,0.0,0.0040389727299544285,0.003739959946607474,0.00029901278334695455,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.007609126776340713,0.0,0.0,0.007609126776340713,0.003739959946607474,0.003869166829733239,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_RollingRankIC,multifactor,PE_TTM,long_short,0.0035701540463862844,0.0,0.0,0.0035701540463862844,0.003739959946607474,0.0035701540463862844,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250311,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.006431269165435145,0.0,0.0,0.006431269165435145,0.003739959946607474,0.0026913092188276706,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Benchmark_000985_CSI,benchmark,,benchmark,-5.280983141575657e-05,0.0,0.0,-5.280983141575657e-05,-5.280983141575657e-05,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Champion_SingleFactor,champion_single,PE_TTM,d1,0.0031283606930412244,0.0,0.0,0.0031283606930412244,-5.280983141575657e-05,0.003181170524456981,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Champion_SingleFactor,champion_single,PE_TTM,d10,0.008100853606225263,0.0,0.0,0.008100853606225263,-5.280983141575657e-05,0.00815366343764102,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Champion_SingleFactor,champion_single,PE_TTM,long_short,0.004972492913184038,0.0,0.0,0.004972492913184038,-5.280983141575657e-05,0.004972492913184038,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Champion_SingleFactor,champion_single,PE_TTM,top20,0.007804945103257532,0.0,0.0,0.007804945103257532,-5.280983141575657e-05,0.007857754934673288,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_Equal,multifactor,PE_TTM,d1,0.003494147824248863,0.0,0.0,0.003494147824248863,-5.280983141575657e-05,0.0035469576556646197,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_Equal,multifactor,PE_TTM,d10,0.0080954649815471,0.0,0.0,0.0080954649815471,-5.280983141575657e-05,0.008148274812962857,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_Equal,multifactor,PE_TTM,long_short,0.0046013171572982375,0.0,0.0,0.0046013171572982375,-5.280983141575657e-05,0.0046013171572982375,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_Equal,multifactor,PE_TTM,top20,0.006459944825830419,0.0,0.0,0.006459944825830419,-5.280983141575657e-05,0.006512754657246176,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.0031897085724369514,0.0,0.0,0.0031897085724369514,-5.280983141575657e-05,0.003242518403852708,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.003922830120732986,0.0,0.0,0.003922830120732986,-5.280983141575657e-05,0.003975639952148742,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_RollingRankIC,multifactor,PE_TTM,long_short,0.0007331215482960342,0.0,0.0,0.0007331215482960342,-5.280983141575657e-05,0.0007331215482960342,4,4,0,0.0
wf_70bd8295acfc,F001,20250228,20250312,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.004984448691729202,0.0,0.0,0.004984448691729202,-5.280983141575657e-05,0.005037258523144959,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Benchmark_000985_CSI,benchmark,,benchmark,-0.008816093061700725,0.0,0.0,-0.008816093061700725,-0.008816093061700725,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Champion_SingleFactor,champion_single,PE_TTM,d1,-0.016059549912911617,0.0,0.0,-0.016059549912911617,-0.008816093061700725,-0.007243456851210892,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Champion_SingleFactor,champion_single,PE_TTM,d10,-0.01073347258367162,0.0,0.0,-0.01073347258367162,-0.008816093061700725,-0.0019173795219708956,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Champion_SingleFactor,champion_single,PE_TTM,long_short,0.005326077329239997,0.0,0.0,0.005326077329239997,-0.008816093061700725,0.005326077329239997,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Champion_SingleFactor,champion_single,PE_TTM,top20,-0.010681210131658224,0.0,0.0,-0.010681210131658224,-0.008816093061700725,-0.0018651170699574993,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_Equal,multifactor,PE_TTM,d1,-0.01132655314604911,0.0,0.0,-0.01132655314604911,-0.008816093061700725,-0.002510460084348385,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_Equal,multifactor,PE_TTM,d10,-0.01477860102729831,0.0,0.0,-0.01477860102729831,-0.008816093061700725,-0.005962507965597585,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_Equal,multifactor,PE_TTM,long_short,-0.0034520478812492,0.0,0.0,-0.0034520478812492,-0.008816093061700725,-0.0034520478812492,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_Equal,multifactor,PE_TTM,top20,-0.012727394146510048,0.0,0.0,-0.012727394146510048,-0.008816093061700725,-0.0039113010848093235,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_RollingRankIC,multifactor,PE_TTM,d1,-0.0164097236596843,0.0,0.0,-0.0164097236596843,-0.008816093061700725,-0.007593630597983576,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_RollingRankIC,multifactor,PE_TTM,d10,-0.006461897348386438,0.0,0.0,-0.006461897348386438,-0.008816093061700725,0.002354195713314287,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_RollingRankIC,multifactor,PE_TTM,long_short,0.009947826311297862,0.0,0.0,0.009947826311297862,-0.008816093061700725,0.009947826311297862,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250313,Composite_RollingRankIC,multifactor,PE_TTM,top20,-0.006376492106429531,0.0,0.0,-0.006376492106429531,-0.008816093061700725,0.002439600955271194,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Benchmark_000985_CSI,benchmark,,benchmark,0.020518754247014437,0.0,0.0,0.020518754247014437,0.020518754247014437,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Champion_SingleFactor,champion_single,PE_TTM,d1,0.020397409766038505,0.0,0.0,0.020397409766038505,0.020518754247014437,-0.00012134448097593162,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Champion_SingleFactor,champion_single,PE_TTM,d10,0.014742243632972815,0.0,0.0,0.014742243632972815,0.020518754247014437,-0.005776510614041622,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Champion_SingleFactor,champion_single,PE_TTM,long_short,-0.00565516613306569,0.0,0.0,-0.00565516613306569,0.020518754247014437,-0.00565516613306569,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Champion_SingleFactor,champion_single,PE_TTM,top20,0.01672442042578574,0.0,0.0,0.01672442042578574,0.020518754247014437,-0.0037943338212286966,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_Equal,multifactor,PE_TTM,d1,0.019407263874877054,0.0,0.0,0.019407263874877054,0.020518754247014437,-0.0011114903721373831,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_Equal,multifactor,PE_TTM,d10,0.01504724785553008,0.0,0.0,0.01504724785553008,0.020518754247014437,-0.005471506391484356,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_Equal,multifactor,PE_TTM,long_short,-0.004360016019346973,0.0,0.0,-0.004360016019346973,0.020518754247014437,-0.004360016019346973,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_Equal,multifactor,PE_TTM,top20,0.01620820486882115,0.0,0.0,0.01620820486882115,0.020518754247014437,-0.004310549378193286,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.019511306617795907,0.0,0.0,0.019511306617795907,0.020518754247014437,-0.0010074476292185296,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.014422358922824955,0.0,0.0,0.014422358922824955,0.020518754247014437,-0.006096395324189482,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_RollingRankIC,multifactor,PE_TTM,long_short,-0.005088947694970952,0.0,0.0,-0.005088947694970952,0.020518754247014437,-0.005088947694970952,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250314,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.013974796036508889,0.0,0.0,0.013974796036508889,0.020518754247014437,-0.006543958210505548,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Benchmark_000985_CSI,benchmark,,benchmark,0.0011100110393629237,0.0,0.0,0.0011100110393629237,0.0011100110393629237,0.0,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Champion_SingleFactor,champion_single,PE_TTM,d1,0.005281534327295996,0.0,0.0,0.005281534327295996,0.0011100110393629237,0.004171523287933072,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Champion_SingleFactor,champion_single,PE_TTM,d10,0.005042068041534451,0.0,0.0,0.005042068041534451,0.0011100110393629237,0.003932057002171527,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Champion_SingleFactor,champion_single,PE_TTM,long_short,-0.00023946628576154531,0.0,0.0,-0.00023946628576154531,0.0011100110393629237,-0.00023946628576154531,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Champion_SingleFactor,champion_single,PE_TTM,top20,0.00742664020603275,0.0,0.0,0.00742664020603275,0.0011100110393629237,0.006316629166669826,1,1,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_Equal,multifactor,PE_TTM,d1,0.006154779201673453,0.0,0.0,0.006154779201673453,0.0011100110393629237,0.005044768162310529,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_Equal,multifactor,PE_TTM,d10,0.009362077923285419,0.0,0.0,0.009362077923285419,0.0011100110393629237,0.008252066883922495,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_Equal,multifactor,PE_TTM,long_short,0.0032072987216119654,0.0,0.0,0.0032072987216119654,0.0011100110393629237,0.0032072987216119654,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_Equal,multifactor,PE_TTM,top20,0.007466320274516285,0.0,0.0,0.007466320274516285,0.0011100110393629237,0.006356309235153361,0,0,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_RollingRankIC,multifactor,PE_TTM,d1,0.006758106905189004,0.0,0.0,0.006758106905189004,0.0011100110393629237,0.005648095865826081,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_RollingRankIC,multifactor,PE_TTM,d10,0.006733340216025053,0.0,0.0,0.006733340216025053,0.0011100110393629237,0.005623329176662129,2,2,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_RollingRankIC,multifactor,PE_TTM,long_short,-2.476668916395145e-05,0.0,0.0,-2.476668916395145e-05,0.0011100110393629237,-2.476668916395145e-05,5,5,0,0.0
wf_70bd8295acfc,F001,20250228,20250317,Composite_RollingRankIC,multifactor,PE_TTM,top20,0.0064204259706964455,0.0,0.0,0.0064204259706964455,0.0011100110393629237,0.005310414931333522,3,3,0,0.0
wf_70bd8295acfc,F001,20250228,20250318,Benchmark_000985_CSI,benchmark,,benchmark,0.0035889508738193854,0.0,0.0,0.0035889508738193854,0.0035889508738193854,0.0,0,0,0,0.0
