run_id,scope,fold_id,strategy_id,portfolio_leg,metric_frequency,start_date,end_date,observation_count,annual_return,annual_volatility,sharpe,max_drawdown,win_rate,cumulative_return,average_period_turnover,total_transaction_cost,benchmark_annual_return,excess_annual_return,information_ratio,rank_ic_mean,rank_ic_periods
wf_70bd8295acfc,fold,F001,Benchmark_000985_CSI,benchmark,daily,20250304,20250901,125,0.41714738366900517,0.18024691276896143,2.02883372065146,-0.13747649620067437,0.568,0.18879414215244128,0.0,0.0,0.41714738366900517,0.0,,,0
wf_70bd8295acfc,fold,F001,Champion_SingleFactor,d1,daily,20250304,20250901,125,0.5404023599354064,0.2730461506362623,1.7269065655423352,-0.19913170332546504,0.608,0.23900342695136056,0.31538311983268313,0.001892298718996099,0.41714738366900517,0.12325497626640125,0.9019364539542087,0.03617243000193747,6
wf_70bd8295acfc,fold,F001,Composite_Equal,d1,daily,20250304,20250901,125,0.5142356842242559,0.255803666150087,1.7567130072342465,-0.1961990141807044,0.64,0.2285184545920158,0.41825403425149316,0.002509524205508959,0.41714738366900517,0.09708830055525075,0.7806351696892597,-0.004735040703316345,6
wf_70bd8295acfc,fold,F001,Composite_RollingRankIC,d1,daily,20250304,20250901,125,0.42674215790703807,0.28633943353391067,1.3921760723391714,-0.22388600727809937,0.632,0.19277977064932283,0.34729070584523414,0.0020837442350714044,0.41714738366900517,0.0095947742380329,0.25058507602947827,0.04926612566938979,6
wf_70bd8295acfc,fold,F001,Champion_SingleFactor,d10,daily,20250304,20250901,125,0.6620324846711192,0.26423295808358005,2.0635698843548385,-0.2005826755078265,0.632,0.2866019353279967,0.30067433087299755,0.0018040459852379852,0.41714738366900517,0.24488510100211403,1.5763957524331658,0.03617243000193747,6
wf_70bd8295acfc,fold,F001,Composite_Equal,d10,daily,20250304,20250901,125,0.5933444290134742,0.2529191558773505,1.976227555102578,-0.18389066979950897,0.624,0.2599462462496511,0.5061084407434724,0.0030366506444608338,0.41714738366900517,0.176197045344469,1.3096983039392613,-0.004735040703316345,6
wf_70bd8295acfc,fold,F001,Composite_RollingRankIC,d10,daily,20250304,20250901,125,0.5675717367845208,0.20706580245056116,2.2815262492091293,-0.1478820602362958,0.696,0.249795625664041,0.3701217132289856,0.0022207302793739144,0.41714738366900517,0.1504243531155156,1.3627450682466649,0.04926612566938979,6
wf_70bd8295acfc,fold,F001,Champion_SingleFactor,long_short,monthly,20250304,20250901,6,0.06608640875853777,0.05877617683140566,1.1208267398305922,-0.017150456525335533,0.5,0.03251460462239364,0.6160574507056807,0.0036963447042340845,0.0,0.06608640875853777,1.1709248425886118,0.03617243000193747,6
wf_70bd8295acfc,fold,F001,Composite_Equal,long_short,monthly,20250304,20250901,6,0.03773086766293576,0.0756402344487996,0.5277176746023707,-0.045612515230739614,0.5,0.018690761547848656,0.9243624749949656,0.005546174849969793,0.0,0.03773086766293576,0.5203954478503774,-0.004735040703316345,6
wf_70bd8295acfc,fold,F001,Composite_RollingRankIC,long_short,monthly,20250304,20250901,6,0.06027098787076057,0.1348176959720871,0.5008423445022718,-0.04535753563329903,0.3333333333333333,0.029694609032581365,0.7174124190742198,0.00430447451444532,0.0,0.06027098787076057,0.5783278043300032,0.04926612566938979,6
wf_70bd8295acfc,fold,F001,Champion_SingleFactor,top20,daily,20250304,20250901,125,0.6435069117772598,0.24785860477307675,2.1364836191157726,-0.1835746003199995,0.624,0.27946830254142796,0.29767444074012545,0.0017860466444407526,0.41714738366900517,0.22635952810825466,1.6344698098777048,0.03617243000193747,6
wf_70bd8295acfc,fold,F001,Composite_Equal,top20,daily,20250304,20250901,125,0.6047312932758169,0.2395576388072181,2.101651491493715,-0.17210531685036368,0.632,0.26440461488390077,0.42877622235566853,0.002572657334134011,0.41714738366900517,0.1875839096068117,1.5433864446882126,-0.004735040703316345,6
wf_70bd8295acfc,fold,F001,Composite_RollingRankIC,top20,daily,20250304,20250901,125,0.5532888826820654,0.2104289442182151,2.204897435028936,-0.14812730505396698,0.688,0.24413405946449607,0.31995948716946165,0.0019197569230167697,0.41714738366900517,0.13614149901306027,1.263433279149809,0.04926612566938979,6
wf_70bd8295acfc,fold,F002,Benchmark_000985_CSI,benchmark,daily,20250902,20260302,116,0.2424162897652855,0.1646061634293361,1.4016351503161937,-0.06470475654214192,0.5517241379310345,0.1050776846079211,0.0,0.0,0.2424162897652855,0.0,,,0
wf_70bd8295acfc,fold,F002,Champion_SingleFactor,d1,daily,20250902,20260302,116,0.19355820306531202,0.1946680340919834,1.0067380055289885,-0.09011900117555627,0.5603448275862069,0.08485689030273291,0.19561189259810094,0.0011736713555886057,0.2424162897652855,-0.04885808669997349,-0.3899109102096189,0.03582465387585018,6
wf_70bd8295acfc,fold,F002,Composite_Equal,d1,daily,20250902,20260302,116,0.17422156633796582,0.17919073290557105,0.9863834193151184,-0.07073574485683232,0.5431034482758621,0.07673087634021125,0.2968861748663797,0.0017813170491982782,0.2424162897652855,-0.06819472342731969,-0.5738064124250941,0.007764427434376716,6
wf_70bd8295acfc,fold,F002,Composite_RollingRankIC,d1,daily,20250902,20260302,116,0.12047727778370909,0.19875010014213088,0.6719331365421598,-0.0751336963476904,0.5086206896551724,0.05375849386040166,0.25414136020634187,0.0015248481612380516,0.2424162897652855,-0.12193901198157642,-0.9274102523389743,0.0887126455882033,6
wf_70bd8295acfc,fold,F002,Champion_SingleFactor,d10,daily,20250902,20260302,116,0.2534044118496319,0.1940037147151439,1.2617663331030884,-0.07810960023573377,0.5344827586206896,0.10956589901746372,0.14518865289849547,0.000871131917390973,0.2424162897652855,0.010988122084346408,0.14935221771787918,0.03582465387585018,6
wf_70bd8295acfc,fold,F002,Composite_Equal,d10,daily,20250902,20260302,116,0.2731877937228204,0.18309107061150898,1.4114308652233454,-0.07254794715389556,0.5344827586206896,0.11759341371911014,0.3881874701088491,0.002329124820653094,0.2424162897652855,0.030771503957534918,0.37721542874597674,0.007764427434376716,6
wf_70bd8295acfc,fold,F002,Composite_RollingRankIC,d10,daily,20250902,20260302,116,0.3024867056625542,0.13854600814555146,1.9779867673460227,-0.06348534806826944,0.5517241379310345,0.12935935481350724,0.22646511828606544,0.0013587907097163928,0.2424162897652855,0.06007041589726869,0.4855491269175466,0.0887126455882033,6
wf_70bd8295acfc,fold,F002,Champion_SingleFactor,long_short,monthly,20250902,20260302,6,0.03950652321752113,0.01600985194305579,2.432047467649298,-0.00538214220594968,0.8333333333333334,0.019561927112581534,0.3408005454965965,0.0020448032729795786,0.0,0.03950652321752113,0.7676375342014358,0.03582465387585018,6
wf_70bd8295acfc,fold,F002,Composite_Equal,long_short,monthly,20250902,20260302,6,0.06792132329297385,0.05862099807685365,1.152912058955475,-0.017650225517228835,0.3333333333333333,0.033402788506482484,0.6850736449752287,0.004110441869851373,0.0,0.06792132329297385,1.0371308078311057,0.007764427434376716,6
wf_70bd8295acfc,fold,F002,Composite_RollingRankIC,long_short,monthly,20250902,20260302,6,0.1253377516890959,0.057839427492897715,2.0802126246271424,-0.010633264643729268,0.6666666666666666,0.060819377504528704,0.48060647849240734,0.0028836388709544444,0.0,0.1253377516890959,1.2666377168583274,0.0887126455882033,6
wf_70bd8295acfc,fold,F002,Champion_SingleFactor,top20,daily,20250902,20260302,116,0.2670721038621482,0.17464471993249836,1.4434567323620497,-0.07349984072427274,0.5431034482758621,0.11511908034192309,0.13670463057043247,0.0008202277834225948,0.2424162897652855,0.024655814096862683,0.2664765456512186,0.03582465387585018,6
wf_70bd8295acfc,fold,F002,Composite_Equal,top20,daily,20250902,20260302,116,0.30098218227677953,0.17105905352356948,1.6246288215684943,-0.0687846157219133,0.5431034482758621,0.12875866443822437,0.2990626156317821,0.0017943756937906924,0.2424162897652855,0.05856589251149402,0.686495988725516,0.007764427434376716,6
wf_70bd8295acfc,fold,F002,Composite_RollingRankIC,top20,daily,20250902,20260302,116,0.3196576859669431,0.14146025841920654,2.032809541670104,-0.06453966416891321,0.5517241379310345,0.13618862180002322,0.17708418910099008,0.0010625051346059404,0.2424162897652855,0.0772413962016576,0.6622420055156141,0.0887126455882033,6
wf_70bd8295acfc,pooled,ALL,Benchmark_000985_CSI,benchmark,daily,20250304,20260302,241,0.33017308131794976,0.17294747946703376,1.7388206385310705,-0.13747649620067437,0.5601659751037344,0.31370987808527806,0.0,0.0,0.33017308131794976,0.0,,,0
wf_70bd8295acfc,pooled,ALL,Champion_SingleFactor,d1,daily,20250304,20260302,241,0.3624092772599181,0.23871454814892487,1.4196767312731302,-0.19913170332546504,0.5850622406639004,0.34414140483688116,0.255497506215392,0.0030659700745847046,0.33017308131794976,0.03223619594196836,0.36426777906792,0.035998541938893826,12
wf_70bd8295acfc,pooled,ALL,Composite_Equal,d1,daily,20250304,20260302,241,0.339781529238379,0.2224147501871328,1.4304476919682096,-0.1961990141807044,0.5933609958506224,0.3227837522129853,0.3575701045589365,0.004290841254707238,0.33017308131794976,0.009608447920429253,0.17225367252489734,0.0015146933655301852,12
wf_70bd8295acfc,pooled,ALL,Composite_RollingRankIC,d1,daily,20250304,20260302,241,0.27008790463151433,0.24821142282451036,1.0919748105343887,-0.22388600727809937,0.5726141078838174,0.2569018146265851,0.30071603302578803,0.003608592396309456,0.33017308131794976,-0.060085176686435426,-0.24853029475118468,0.06898938562879654,12
wf_70bd8295acfc,pooled,ALL,Champion_SingleFactor,d10,daily,20250304,20260302,241,0.4509538844683967,0.23327793402473687,1.7174183715813973,-0.2005826755078265,0.5850622406639004,0.427569633049818,0.22293149188574654,0.002675177902628958,0.33017308131794976,0.12078080315044692,0.9513615085725763,0.035998541938893826,12
wf_70bd8295acfc,pooled,ALL,Composite_Equal,d10,daily,20250304,20260302,241,0.43027668626531623,0.22219685526522973,1.7265350861929774,-0.18389066979950897,0.5809128630705395,0.40810762644872556,0.44714795542616076,0.005365775465113928,0.33017308131794976,0.10010360494736648,0.9241695902013456,0.0015146933655301852,12
wf_70bd8295acfc,pooled,ALL,Composite_RollingRankIC,d10,daily,20250304,20260302,241,0.4338463573178173,0.1775296928581123,2.1232413275942923,-0.1478820602362958,0.6265560165975104,0.4114683814486848,0.2982934157575256,0.003579520989090307,0.33017308131794976,0.10367327599986753,0.909763129357022,0.06898938562879654,12
wf_70bd8295acfc,pooled,ALL,Champion_SingleFactor,long_short,monthly,20250304,20260302,12,0.052712580060692904,0.043250417024117443,1.2117181491539462,-0.017150456525335533,0.6666666666666666,0.052712580060692904,0.47842899810113854,0.005741147977213663,0.0,0.052712580060692904,0.9758738255310626,0.035998541938893826,12
wf_70bd8295acfc,pooled,ALL,Composite_Equal,long_short,monthly,20250304,20260302,12,0.052717873609339216,0.06778555694475168,0.792953167797438,-0.05054155161899043,0.4166666666666667,0.052717873609339216,0.8047180599850972,0.009656616719821166,0.0,0.052717873609339216,0.7576053862889155,0.0015146933655301852,12
wf_70bd8295acfc,pooled,ALL,Composite_RollingRankIC,long_short,monthly,20250304,20260302,12,0.09231999417371184,0.10401286570547368,0.9029686708896316,-0.04535753563329903,0.5,0.09231999417371184,0.5990094487833136,0.007188113385399764,0.0,0.09231999417371184,0.8973735366701846,0.06898938562879654,12
wf_70bd8295acfc,pooled,ALL,Champion_SingleFactor,top20,daily,20250304,20260302,241,0.45009292740318263,0.21591939558260254,1.8340160850734064,-0.1835746003199995,0.5850622406639004,0.4267595168566376,0.21718953565527896,0.0026062744278633476,0.33017308131794976,0.11991984608523287,1.0439248864671231,0.035998541938893826,12
wf_70bd8295acfc,pooled,ALL,Composite_Equal,top20,daily,20250304,20260302,241,0.4505691968183072,0.20952355589195482,1.8847463396361455,-0.17210531685036368,0.5892116182572614,0.42720766440587843,0.3639194189937253,0.0043670330279247035,0.33017308131794976,0.12039611550035745,1.1757342905384562,0.0015146933655301852,12
wf_70bd8295acfc,pooled,ALL,Composite_RollingRankIC,top20,daily,20250304,20260302,241,0.43607983920798343,0.18063683406358372,2.098475718312904,-0.14812730505396698,0.6224066390041494,0.4135709623574346,0.24852183813522585,0.00298226205762271,0.33017308131794976,0.10590675789003368,0.9579952673986236,0.06898938562879654,12
